Lon Lat E.vel N.vel E.adj N.adj E.sig N.sig Corr U.vel U.adj U.sig Stat
32.3376 40.8185 -2.57 -13.04 13.02 9.78 0.69 0.64 0.001 -1.78 -1.78 2.91 IS17_GPS
66.991 30.166 -8.19 -11.04 26.12 24.1 1.1 0.3 0.001 0.32 0.23 3.0 QTAG_GPS
7.3656 53.1082 15.89 9.39 0.0 0.0 0.16 0.14 0.001 -0.35 0.0 0.51 TGPA_GPS
6.0968 53.1024 21.59 10.12 20.23 17.86 0.53 0.58 -0.0 0.03 0.03 1.94 DRCH_GPS
6.563 51.988 19.33 5.82 19.14 13.86 0.29 0.29 -0.0 -0.24 -0.24 0.74 LCHT_GPS
9.452 52.415 16.61 4.43 16.35 14.26 0.2 0.17 -0.0 -1.94 -1.94 0.67 WUN1_GPS
4.2163 50.3209 18.67 11.52 20.26 18.38 0.48 0.48 -0.0 -0.09 -0.33 1.75 FOVA_GPS
6.8872 53.3745 19.47 8.24 17.92 16.48 0.36 0.33 -0.0 -3.09 -3.09 1.3 BIER_GPS
7.0157 53.2894 18.95 8.37 17.51 16.69 0.47 0.37 -0.0 -2.66 -2.66 1.35 BOR3_GPS
6.6779 53.3102 19.75 7.94 18.25 16.05 0.34 0.31 -0.0 -6.08 -6.08 1.35 BRNH_GPS
6.936 53.3228 18.56 7.7 17.07 15.97 0.2 0.17 -0.0 -4.38 -4.38 0.83 DZY1_GPS
6.687 53.24 19.82 8.69 18.39 16.8 0.15 0.22 -0.0 -5.29 -5.29 0.51 EEMS_GPS
6.6437 53.2127 19.65 8.11 18.24 16.2 0.41 0.39 -0.0 -1.02 -1.02 1.77 ENGE_GPS
6.7818 53.1878 18.03 8.27 16.66 16.44 0.19 0.14 -0.0 -5.09 -5.09 0.53 FROO_GPS
6.6047 53.1483 19.31 8.18 17.96 16.24 0.44 0.43 -0.0 -1.59 -1.59 1.82 HAR2_GPS
6.9841 53.1567 19.31 7.78 18.0 16.08 0.35 0.35 -0.0 -2.03 -2.03 1.31 HEIL_GPS
7.0309 53.3271 17.51 7.31 16.03 15.64 0.21 0.18 -0.0 -1.97 -1.97 0.53 KNOC_GPS
6.8173 53.3517 19.07 7.41 17.54 15.6 0.38 0.33 -0.0 -4.79 -4.79 1.25 LEER_GPS
6.6775 53.1175 19.23 8.72 17.92 16.83 0.4 0.35 -0.0 0.13 0.13 1.71 MLRN_GPS
6.943 53.1986 18.89 7.47 17.53 15.74 0.34 0.3 -0.0 -2.33 -2.33 1.24 NSCH_GPS
7.0375 53.221 18.07 8.04 16.7 16.37 0.36 0.39 -0.0 -2.23 -2.23 1.34 OOSW_GPS
6.8228 53.2958 18.56 7.6 17.09 15.8 0.18 0.23 -0.0 -5.07 -5.07 0.56 OVER_GPS
6.8004 53.1561 19.58 7.64 18.24 15.82 0.35 0.33 -0.0 -2.87 -2.87 1.32 SAP1_GPS
6.8152 53.2423 18.42 8.38 17.0 16.57 0.33 0.33 -0.0 -3.58 -3.58 1.29 SCHW_GPS
6.7018 53.3342 19.44 7.75 17.91 15.87 0.18 0.17 -0.0 -5.94 -5.94 0.59 STED_GPS
6.7448 53.2991 18.92 8.21 17.43 16.36 0.21 0.29 -0.0 -7.05 -7.05 0.58 TENP_GPS
6.882 53.2711 18.06 7.6 16.62 15.84 0.18 0.15 -0.0 -4.46 -4.46 0.71 TJUC_GPS
6.565 53.214 20.0 7.65 18.58 15.69 0.41 0.4 -0.0 -3.66 -3.66 1.01 GRGN_GPS
7.051 53.134 17.47 8.3 16.19 16.64 0.29 0.35 -0.0 -1.35 -1.35 0.95 WSTN_GPS
6.788 53.383 19.04 8.17 17.47 16.35 0.17 0.21 -0.0 -6.12 -6.12 0.49 ZAND_GPS
6.855 53.189 18.71 7.9 17.35 16.12 0.28 0.13 -0.0 -4.43 -4.43 0.4 ZDVN_GPS
6.738 53.346 18.66 7.16 17.13 15.31 0.14 0.17 -0.0 -6.13 -6.13 0.48 ZEER_GPS
