Lon Lat E.vel N.vel E.adj N.adj E.sig N.sig Corr U.vel U.adj U.sig Stat
20.406 49.9678 4.66 -1.77 22.14 17.04 0.36 0.34 0.0 -2.43 -2.43 1.16 BOCH_GPS
19.0356 50.2533 4.19 -7.57 0.0 0.0 0.08 0.1 0.001 -1.62 0.0 0.32 KATO_GPS
19.1594 50.3445 4.3 -6.35 21.36 12.53 0.58 0.72 0.0 1.24 1.24 2.38 BEDZ_GPS
38.7429 40.0467 -4.57 -4.68 18.89 15.45 0.94 1.06 -0.05 -2.32 -2.32 3.69 AYDG_GPS
39.3608 39.9025 -1.15 -6.08 22.43 11.59 1.59 1.83 -0.04 -2.76 -2.76 4.13 AHMD_GFD
38.4482 40.31615 -1.92 -6.49 20.84 10.4 1.46 1.58 -0.03 0.14 0.46 3.0 SBKH_GPS
39.494 39.652 -10.26 -2.51 11.13 17.08 1.27 1.58 -0.055 -8.6 0.14 8.12 BNKC_GPS
37.001 40.685 0.66 -1.8 20.78 16.29 0.87 0.92 -0.088 -7.84 0.14 7.23 OZDM_GPS
25.348 36.418 -14.11 -33.34 8.82 -14.91 0.48 0.36 0.001 0.16 7.53 1.76 KERA_GPS
25.401 36.408 -16.04 -34.04 5.41 -15.62 0.4 0.4 0.001 4.14 4.14 1.61 MKMN_GPS
25.422 36.456 -16.32 -35.39 3.82 -18.83 0.35 0.35 0.001 3.88 7.62 2.2 MOZI_GPS
25.429 36.422 -14.48 -34.93 6.51 -16.53 0.39 0.3 0.0 0.72 9.24 1.28 NOMI_GPS
25.385 36.396 -14.01 -33.69 7.81 -14.42 0.3 0.3 0.0 2.05 7.75 1.47 PKMN_GPS
25.343 36.454 -15.62 -33.26 8.23 -16.12 0.38 0.37 0.001 1.54 7.81 1.5 RIBA_GPS
25.423 36.434 -16.36 -34.57 4.72 -16.63 0.3 0.22 0.0 1.55 7.89 0.96 SANT_GPS
25.357 36.358 -14.15 -32.57 7.01 -14.41 0.26 0.32 0.0 -0.12 9.13 1.25 SNTR_GPS
25.452 36.385 -14.64 -35.08 7.4 -17.12 0.44 0.44 0.001 6.85 11.59 1.42 THIR_GPS
25.437 36.387 -14.05 -36.34 7.41 -17.92 0.5 0.5 0.001 12.06 12.06 1.54 WNRY_GPS
25.43856 36.34638 -14.3 -35.46 7.17 -17.05 0.42 0.4 -0.011 1.14 1.29 3.0 GAVR_GPS
25.406 36.463 -16.41 -34.38 5.03 -15.96 1.61 1.41 0.0 0.09 0.09 3.0 THRA_GPS
23.3724 38.98601 -13.91 -21.64 -1.13 -1.29 0.69 0.71 -0.032 -7.49 -10.6 3.21 CG17_GPS
23.46341 38.84258 -23.44 -18.41 -2.79 0.23 0.64 0.65 -0.002 -4.59 -5.33 3.19 CG27_GPS
23.5403 38.44505 -10.4 -28.91 -1.66 -0.82 0.75 0.75 0.03 0.1 1.73 3.0 CG35_GPS
23.74328 38.43027 -21.87 -18.76 -1.09 -0.16 0.62 0.62 -0.001 2.32 2.32 3.16 CG41_GPS
22.8064 38.75185 -5.34 -22.36 -4.01 -1.42 0.7 0.7 -0.0 -3.94 -3.94 3.39 CG21_GAG
22.06056 38.12745 -14.44 -13.11 6.11 5.64 0.44 0.35 -0.006 -4.61 -5.45 4.27 EG62_GPS
21.8985 45.2929 -0.61 -5.09 18.37 13.62 0.34 0.21 0.0 -1.78 -1.78 0.7 RESI_GPS
45.808 32.502 -2.08 10.3 23.13 25.62 0.36 0.36 0.0 -1.76 0.15 1.76 ISKU_GPS
26.92938 36.75207 -21.45 -18.37 0.23 -0.1 0.35 0.33 -0.008 3.85 3.85 3.82 KOSI_GPS
26.40641 36.58563 -22.26 -16.75 -0.65 1.57 0.34 0.32 -0.008 -0.18 -0.66 2.38 ASTP_GPS
14.35641 38.53388 2.76 0.54 21.69 19.85 0.21 0.18 0.011 -0.14 -0.14 3.0 IACL_GPS
14.57529 38.5642 3.94 -0.5 22.86 18.78 0.2 0.16 0.004 -0.1 -0.27 3.0 IFIL_GPS
14.8351 38.5771 5.2 -1.22 24.15 17.9 0.16 0.15 0.001 -2.66 -2.09 1.04 LINA_GPS
15.2342 38.8028 3.67 -0.82 22.43 18.07 0.21 0.16 0.001 -0.87 -0.65 0.74 SVI0_GPS
