Lon Lat E.vel N.vel E.adj N.adj E.sig N.sig Corr U.vel U.adj U.sig Stat
43.093 40.588 1.46 -53.01 27.74 14.61 0.14 0.17 0.007 -0.16 -0.16 3.0 KRS1_GPS
32.718 41.846 5.72 -61.04 24.26 13.65 0.11 0.18 0.006 -0.06 -0.01 1.88 KURU_GPS
29.899 39.481 -12.84 -67.0 2.21 8.97 0.1 0.19 0.008 -0.15 0.04 2.8 KUTA_GPS
33.353 35.195 3.0 -58.3 19.04 15.92 0.16 0.14 0.014 -1.71 0.01 3.94 LEFK_GPS
38.217 38.338 -9.52 -49.32 11.75 21.94 0.21 0.11 0.007 -0.55 -0.08 3.03 MALY_GPS
36.931 37.581 -5.1 -51.24 14.94 20.93 0.28 0.3 -0.002 -2.16 -0.06 3.01 MARA_GPS
40.728 37.311 -2.5 -44.07 20.11 25.4 0.39 0.39 0.012 -0.12 -0.12 3.07 MARD_GPS
16.704 40.649 19.67 -60.9 23.94 18.91 0.13 0.14 0.0 0.21 0.23 3.0 MATE_GPS
33.907 35.146 2.78 -56.75 19.15 17.16 0.2 0.2 0.006 -2.72 -0.0 4.21 MGOS_GPS
41.357 37.417 -2.94 -43.24 20.17 25.76 0.4 0.39 0.012 -3.78 -0.13 3.08 MIDY_GPS
42.541 39.146 -1.52 -48.5 23.11 19.71 0.47 0.49 -0.0 -0.15 -0.15 3.08 MLZ1_GPS
34.603 36.781 -4.62 -57.26 13.48 16.41 0.16 0.15 0.007 -1.14 -0.02 3.02 MRSI_GPS
28.364 37.216 -7.15 -81.91 5.92 -5.03 0.34 0.36 -0.0 -0.22 0.08 1.87 MUGL_GPS
43.763 38.992 -0.02 -46.23 28.9 16.52 0.71 0.73 0.008 0.21 -0.17 3.0 MUR1_GPS
31.332 40.173 -14.38 -65.15 2.21 10.26 0.1 0.16 0.007 0.64 0.02 2.69 NAHA_GPS
34.703 38.617 -10.81 -56.5 7.87 17.03 0.11 0.11 0.006 0.03 -0.03 3.0 NEVS_GPS
33.396 35.141 3.31 -58.63 19.2 15.71 0.18 0.19 -0.011 -0.52 0.01 1.88 NICO_GPS
34.679 37.959 -8.21 -56.62 10.09 16.99 0.11 0.16 0.005 -0.44 -0.02 1.95 NIGD_GPS
14.99 36.876 19.44 -60.56 21.51 20.0 0.16 0.14 0.012 0.11 0.28 3.0 NOT1_GPS
36.254 37.102 -5.25 -53.15 13.78 19.73 0.11 0.15 0.005 -1.85 -0.05 3.02 ONIY_GPS
43.989 38.657 -1.51 -41.98 24.04 27.05 0.3 0.46 -0.001 -4.03 -0.17 3.07 OZAL_GPS
74.694 42.68 -19.45 -30.25 27.65 4.52 0.25 0.2 -0.125 0.23 -0.6 3.0 POL2_GPS
34.543 49.603 -1.0 -61.23 22.41 12.36 0.17 0.13 -0.001 0.0 -0.06 2.41 POLV_GPS
13.066 52.379 17.58 -65.24 18.88 15.13 0.15 0.16 -0.001 0.23 0.19 3.0 POTS_GPS
34.872 37.422 -6.47 -56.48 11.81 17.21 0.17 0.17 0.005 -0.03 -0.03 3.01 POZA_GPS
34.763 30.598 8.84 -53.9 23.35 19.7 0.15 0.14 -0.021 0.23 -0.0 3.0 RAMO_GPS
37.336 40.385 -7.39 -54.91 14.48 17.27 0.26 0.27 0.005 -0.07 -0.07 6.82 RDIY_GPS
38.771 39.906 -10.1 -53.36 12.4 17.74 0.37 0.38 0.004 0.03 -0.09 3.0 RHIY_GPS
40.493 41.037 -1.64 -56.06 23.32 14.0 0.71 0.6 -0.0 6.3 -0.12 6.72 RZE1_GPS
28.124 38.483 -12.7 -74.48 0.89 2.3 0.31 0.27 -0.0 -7.27 0.08 1.97 SALH_GPS
36.334 41.308 3.9 -58.43 24.02 13.95 0.64 0.68 -0.002 0.07 -0.06 3.01 SAM1_GPS
36.256 41.344 3.78 -60.79 24.62 12.06 0.78 1.0 -0.0 -0.16 -0.06 2.48 SAMN_GPS
32.617 36.697 -4.14 -60.4 12.11 14.51 0.45 0.63 -0.0 -0.68 0.01 3.0 SARV_GPS
27.916 41.443 10.35 -64.97 24.37 11.9 0.15 0.21 -0.001 0.22 0.07 1.43 SARY_GPS
31.536 39.447 -14.03 -65.21 2.74 10.09 0.2 0.21 0.008 0.02 0.02 2.67 SIH1_GPS
33.936 36.382 -2.07 -58.9 14.99 15.12 0.12 0.15 0.008 -1.54 -0.01 2.15 SILF_GPS
35.154 42.03 3.97 -59.81 24.52 13.54 0.11 0.13 0.007 -0.89 -0.04 2.66 SINP_GPS
42.457 37.525 -4.64 -43.04 17.46 19.03 1.22 1.06 -0.001 0.11 -0.15 3.0 SIRN_GPS
41.936 37.932 -3.48 -44.41 19.85 24.89 0.29 0.38 0.008 -0.14 -0.14 3.05 SIRT_GPS
39.329 37.752 -3.0 -46.21 18.79 24.95 0.14 0.14 0.006 -0.1 -0.1 3.05 SIVE_GPS
37.002 39.744 -14.05 -53.06 7.0 19.15 0.12 0.15 0.004 -0.07 -0.07 2.08 SIVS_GPS
38.075 40.162 -9.54 -53.05 13.11 17.96 0.55 0.68 0.006 0.03 -0.08 3.02 SSEH_GPS
34.369 40.154 -14.35 -58.74 4.77 14.9 0.59 0.6 -0.001 -0.03 -0.03 3.0 SUNL_GPS
38.818 37.192 -3.25 -45.67 17.84 25.2 0.43 0.44 0.008 -0.13 -0.09 3.05 SURF_GPS
27.497 40.958 9.73 -66.89 23.28 10.43 0.16 0.21 -0.001 -0.37 0.07 1.3 TEKR_GPS
39.546 39.11 -11.78 -49.65 10.89 20.62 0.11 0.19 0.006 -1.17 -0.1 2.07 TNCE_GPS
36.557 40.331 -13.71 -53.59 7.37 18.48 0.17 0.17 -0.002 -0.06 -0.06 3.0 TOK1_GPS
39.711 41.005 1.68 -57.04 25.58 13.43 0.11 0.1 0.004 -0.11 -0.11 3.03 TRBN_GPS
29.451 40.787 4.47 -64.6 19.52 11.53 0.27 0.22 -0.01 -0.32 0.05 3.0 TUBI_GPS
36.208 38.261 -8.59 -53.89 10.59 19.19 0.46 0.33 -0.0 -0.05 -0.05 3.0 TUF1_GPS
42.291 38.53 -2.07 -42.63 20.46 24.98 0.72 0.73 -0.001 -0.81 -0.15 3.01 TVA1_GPS
41.548 40.531 1.34 -55.14 26.69 13.6 0.26 0.28 -0.003 0.05 -0.14 3.04 UDER_GPS
29.405 38.679 -12.21 -70.6 2.2 5.8 0.26 0.35 -0.0 0.14 0.06 2.76 USAK_GPS
43.283 38.565 -3.03 -44.5 22.32 23.15 0.42 0.3 -0.001 -0.16 -0.16 3.02 VAAN_GPS
43.346 38.469 -3.4 -33.06 21.8 34.54 0.51 1.22 -0.0 -0.16 -0.16 3.0 VAN1_GPS
35.467 41.138 -0.4 -58.68 20.21 14.51 0.26 0.27 0.006 1.05 -0.05 3.0 VEZI_GPS
356.048 40.444 33.35 -61.55 18.32 16.63 0.14 0.11 0.039 0.26 0.5 3.0 VILL_GPS
39.751 37.234 -2.47 -44.55 19.42 25.62 0.12 0.15 0.006 2.2 -0.1 1.67 VIRA_GPS
6.605 52.915 23.42 -63.86 17.74 16.54 0.11 0.11 -0.018 0.22 0.25 0.69 WSRT_GPS
12.879 49.144 19.24 -64.98 20.49 15.58 0.11 0.08 -0.001 0.27 0.22 0.55 WTZR_GPS
356.911 40.525 32.9 -61.92 18.83 16.61 0.14 0.11 0.068 0.23 0.49 0.46 YEBE_GPS
27.242 39.936 -7.6 -72.97 5.28 4.31 0.16 0.2 -0.0 -0.4 0.08 1.16 YENC_GPS
34.845 39.831 -13.74 -57.3 5.54 16.3 0.12 0.14 -0.001 0.6 -0.03 3.0 YOZ1_GPS
34.816 39.824 -13.8 -57.42 5.32 16.29 0.36 0.37 -0.002 -0.03 -0.03 3.0 YOZT_GPS
31.726 38.82 -12.47 -65.58 3.88 9.85 0.11 0.2 -0.001 -0.25 0.02 1.89 YUNK_GPS
7.465 46.877 24.48 -64.13 19.68 16.32 0.12 0.11 0.002 0.64 0.3 1.03 ZIMM_GPS
31.778 41.45 7.05 -62.22 24.56 12.95 0.14 0.23 -0.0 0.01 0.01 2.72 ZONG_GPS
36.758 55.699 -5.34 -60.38 22.52 11.66 0.2 0.2 0.009 0.16 -0.1 3.0 ZWE2_GPS
28.01 38.962 -11.84 -72.52 1.49 4.35 0.6 0.56 -0.0 0.09 0.08 3.06 AKHI_GPS
30.718 37.321 -6.23 -68.46 9.39 7.12 0.13 0.12 -0.001 0.09 0.04 3.0 BCAK_GPS
30.049 39.881 -13.97 -66.76 1.57 9.13 0.17 0.2 -0.001 0.08 0.04 3.0 BOZU_GPS
27.96 37.629 -8.98 -84.46 3.8 -6.68 0.5 0.52 -0.001 0.08 0.08 3.06 CINC_GPS
29.811 36.789 -3.66 -72.37 9.99 4.53 0.19 0.37 -0.0 0.09 0.06 3.0 ELMI_GPS
28.994 38.505 -12.06 -71.36 1.95 4.96 0.42 0.44 -0.001 0.08 0.06 3.05 ESME_GPS
38.997 37.175 -2.98 -45.1 18.22 25.65 0.26 0.29 -0.002 -0.09 -0.09 3.0 HRRN_GPS
36.146 36.538 -1.11 -49.67 17.81 23.22 0.3 0.22 -0.001 -3.63 -0.04 3.05 ISKN_GPS
43.062 40.581 1.68 -53.82 28.27 13.23 0.1 0.3 -0.001 -2.66 -0.16 3.04 KARS_GPS
32.505 38.022 -8.9 -62.49 7.55 12.54 0.36 0.36 -0.001 0.04 0.01 3.0 KNYA_GPS
31.495 39.871 -14.77 -64.52 1.95 10.52 0.3 0.4 -0.001 0.05 0.02 3.0 MIHA_GPS
34.593 37.961 -8.44 -56.83 9.87 16.89 0.08 0.08 -0.002 -0.3 -0.02 3.01 NGDE_GPS
