Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
29.36246	41.01709	-8.15	1.31	24.28	11.04	0.67	0.74	0.03	0.0	0.0	0.0	KRDM_GIZ	1.1	1.14
29.28794	40.48473	-24.26	4.99	5.65	11.82	1.0	1.18	-0.02	0.0	0.0	0.0	KUTE_GIZ	1.51	1.65
29.27812	40.6619	-23.44	6.76	9.49	15.95	1.14	1.63	0.242	0.0	0.0	0.0	YLVB_GPS	1.68	2.13
29.26274	36.42278	-21.68	-11.45	11.91	-0.96	0.81	0.81	0.044	0.0	0.0	0.0	KYBL_GPS	1.28	1.23
29.24559	39.3351	-31.46	-1.4	1.73	7.8	1.0	1.08	-0.051	0.0	0.0	0.0	EMET_GIZ	1.51	1.54
29.23952	38.41685	-33.52	-6.57	2.09	5.14	0.72	0.77	-0.001	0.0	0.0	0.0	ULUB_GPS	1.16	1.18
29.15276	39.67774	-30.76	-0.19	2.37	9.04	0.3	0.21	0.006	0.0	0.0	0.0	HARC_GPS	0.58	0.42
29.14313	40.63947	-23.9	4.73	9.02	14.21	0.59	0.6	-0.1	0.0	0.0	0.0	CINA_GPS	0.99	0.97
29.13984	40.12196	-28.3	0.94	2.52	7.52	0.73	0.71	-0.075	0.0	0.0	0.0	ULD2_GPS	1.18	1.11
29.13536	37.41	-28.56	-9.01	4.97	0.36	0.31	0.2	0.024	0.0	0.0	0.0	TVAS_GPS	0.6	0.41
29.13144	40.09755	-30.83	-0.47	2.43	9.28	0.21	0.29	0.005	0.0	0.0	0.0	ULUT_GIZ	0.44	0.55
29.12377	36.62621	-22.96	-11.94	10.2	-2.58	0.22	0.31	0.03	0.0	0.0	0.0	FETH_GPS	0.45	0.58
29.1179	40.85212	-10.98	3.43	22.29	12.69	0.13	0.24	0.014	0.0	0.0	0.0	BAD1_GPS	0.3	0.47
29.11272	40.81972	-11.39	3.79	19.36	12.51	0.14	0.15	-0.013	0.0	0.0	0.0	YANT_GPS	0.32	0.33
29.10199	40.13574	-32.3	0.65	2.31	8.43	0.58	0.57	-0.01	0.0	0.0	0.0	ULUD_GIZ	0.98	0.93
29.09638	36.69122	-23.95	-12.6	9.68	-2.98	0.74	0.76	0.032	0.0	0.0	0.0	CIFT_GPS	1.19	1.17
29.09213	37.7621	-29.71	-8.07	3.26	1.24	0.33	0.49	0.018	0.0	0.0	0.0	DENI_GPS	0.63	0.83
29.07425	41.15974	-8.83	2.5	23.97	11.74	0.4	0.46	0.143	0.0	0.0	0.0	ISTM_GPS	0.73	0.79
29.05091	41.0926	-8.35	3.23	24.47	12.47	0.21	0.25	-0.083	0.0	0.0	0.0	SRYR_GIZ	0.44	0.49
29.04772	37.5659	-30.8	-10.09	3.56	-0.94	0.66	0.72	0.003	0.0	0.0	0.0	TAVA_GPS	1.09	1.12
29.04498	38.73116	-34.41	-6.87	1.65	5.78	0.7	0.72	0.01	0.0	0.0	0.0	KOCA_GIZ	1.14	1.12
29.04146	39.14684	-31.6	-2.96	1.95	8.42	1.0	1.2	-0.017	0.0	0.0	0.0	SIMA_GIZ	1.51	1.68
29.01934	41.10445	-8.94	2.33	23.8	11.58	0.31	0.32	0.017	0.0	0.0	0.0	ISTA_GPS	0.6	0.59
29.01523	40.21425	-29.69	0.33	3.41	9.89	0.2	0.2	0.01	0.0	0.0	0.0	BURS_GPS	0.42	0.41
29.00344	37.18702	-27.36	-11.01	6.14	-1.41	0.78	1.0	0.045	0.0	0.0	0.0	KZLR_GPS	1.24	1.45
28.99386	38.50518	-31.4	-4.22	1.9	5.1	0.42	0.44	0.011	0.0	0.0	0.0	ESME_GPS	0.76	0.76
28.95696	39.41719	-32.94	-1.56	0.38	7.92	0.65	0.66	0.001	0.0	0.0	0.0	DAGA_GPS	1.07	1.05
28.91353	38.76518	-32.83	-3.62	0.14	6.11	0.67	0.67	0.024	0.0	0.0	0.0	SELE_GPS	1.1	1.06
28.88591	37.80418	-32.18	-10.33	1.25	-1.05	1.47	1.52	-0.042	0.0	0.0	0.0	BAB2_GPS	2.06	2.02
28.88184	40.48057	-27.07	8.52	4.97	10.42	1.0	1.1	0.014	0.0	0.0	0.0	FSTK_GIZ	1.51	1.56
28.86042	38.02062	-31.28	-7.85	2.29	0.87	0.57	0.57	0.046	0.0	0.0	0.0	BULD_GPS	0.97	0.93
28.85396	39.74877	-30.27	-1.1	2.8	8.18	1.02	1.09	-0.032	0.0	0.0	0.0	BEPI_GIZ	1.54	1.55
28.83164	40.99096	-9.12	2.84	23.69	12.13	0.15	0.2	0.016	0.0	0.0	0.0	ISTN_GPS	0.33	0.41
28.82587	36.7623	-24.18	-16.39	8.93	-6.31	0.98	0.79	0.056	0.0	0.0	0.0	DLMN_GPS	1.49	1.2
28.82181	38.33882	-32.64	-7.1	1.85	3.79	0.76	0.81	0.027	0.0	0.0	0.0	HRDL_GPS	1.22	1.23
28.78203	40.53439	-25.81	0.75	7.08	10.11	0.13	0.2	-0.005	0.0	0.0	0.0	BOZT_GPS	0.3	0.41
28.74456	37.31867	-27.92	-12.72	5.58	-3.41	0.19	0.22	0.088	0.0	0.0	0.0	DMCL_GPS	0.4	0.44
28.7401	38.57402	-32.09	-6.08	1.19	4.89	0.84	0.84	0.024	0.0	0.0	0.0	KULA_GPS	1.32	1.26
28.68277	41.34712	-8.18	2.42	24.56	11.94	0.21	0.21	0.02	0.0	0.0	0.0	KARB_GPS	0.44	0.42
28.67143	39.04573	-30.16	-2.62	1.67	6.63	0.6	0.57	-0.082	0.0	0.0	0.0	DMIR_GIZ	1.01	0.93
28.6484	39.03485	-31.54	-3.83	1.52	5.87	0.15	0.18	0.007	0.0	0.0	0.0	DEIR_GPS	0.33	0.38
28.63483	39.61052	-31.83	-2.42	1.77	7.64	1.1	1.24	-0.021	0.0	0.0	0.0	DURS_GIZ	1.63	1.72
28.58385	37.57611	-31.6	-13.96	1.0	-4.31	0.77	0.81	0.012	0.0	0.0	0.0	THRN_GPS	1.23	1.23
28.54848	37.87352	-31.31	-12.69	2.08	-3.34	0.2	0.23	0.041	0.0	0.0	0.0	ASTP_GPS	0.42	0.46
28.50623	39.37055	-31.22	-2.93	1.89	6.43	0.13	0.16	0.054	0.0	0.0	0.0	BDGI_GIZ	0.3	0.34
28.48538	38.31885	-31.61	-9.6	1.96	0.56	0.7	0.66	0.043	0.0	0.0	0.0	KZLC_GPS	1.14	1.05
28.48471	38.74628	-32.56	-5.23	0.66	4.13	0.17	0.21	0.04	0.0	0.0	0.0	BRLU_GPS	0.37	0.42
28.42719	37.17524	-27.1	-17.26	5.64	-6.45	0.74	0.69	0.019	0.0	0.0	0.0	MULA_GPS	1.19	1.08
28.4209	38.73478	-32.59	-4.5	0.39	5.44	0.66	0.68	-0.013	0.0	0.0	0.0	KOPR_GPS	1.09	1.07
28.398	36.83689	-24.93	-18.33	8.62	-8.95	0.27	0.28	-0.097	0.0	0.0	0.0	AKSZ_GPS	0.53	0.53
28.37327	40.3979	-28.07	2.35	4.72	9.2	0.62	0.56	-0.03	0.0	0.0	0.0	YENI_GIZ	1.03	0.92
28.36533	41.05183	-10.42	4.44	23.26	12.81	0.82	0.76	-0.029	0.0	0.0	0.0	SELP_GIZ	1.29	1.17
28.36444	37.21636	-27.69	-14.42	5.44	-4.9	0.34	0.36	0.013	0.0	0.0	0.0	MUGL_GPS	0.64	0.65
28.33256	40.26526	-28.63	-0.11	4.28	9.29	0.12	0.12	0.004	0.0	0.0	0.0	KART_GPS	0.28	0.27
28.32898	36.89665	-25.75	-20.11	7.79	-10.71	0.28	0.32	0.019	0.0	0.0	0.0	BLDG_GPS	0.55	0.59
28.29278	41.47464	-8.26	2.72	24.5	12.52	0.99	0.88	-0.079	0.0	0.0	0.0	YALI_GIZ	1.5	1.31
28.2773	38.97386	-32.6	-4.46	0.48	5.04	0.64	0.66	-0.008	0.0	0.0	0.0	GORD_GPS	1.06	1.05
28.22736	38.06673	-30.46	-10.39	2.19	-0.82	0.81	0.86	0.036	0.0	0.0	0.0	BYDA_GPS	1.28	1.29
28.22466	38.53942	-32.89	-7.89	0.34	1.53	0.25	0.28	0.017	0.0	0.0	0.0	DRSL_GPS	0.5	0.53
28.22013	38.98418	-32.73	-5.07	0.42	4.35	0.17	0.2	0.048	0.0	0.0	0.0	KROG_GPS	0.37	0.41
28.20095	37.7806	-30.93	-14.84	2.44	-5.41	0.11	0.13	0.022	0.0	0.0	0.0	YNPZ_GPS	0.26	0.29
28.15749	41.24893	-7.89	2.01	24.8	11.44	0.29	0.34	0.032	0.0	0.0	0.0	CRKY_GIZ	0.57	0.62
28.14316	39.38293	-31.44	-1.35	1.63	8.09	0.69	0.77	-0.005	0.0	0.0	0.0	BGDC_GIZ	1.13	1.18
28.09184	37.34917	-28.6	-17.18	4.84	-7.73	0.21	0.24	0.044	0.0	0.0	0.0	KCTP_GPS	0.44	0.47
28.08588	39.91835	-29.66	-0.81	2.67	8.89	0.66	0.68	-0.015	0.0	0.0	0.0	SUSU_GPS	1.09	1.07
28.08062	37.60921	-30.1	-17.92	3.02	-7.23	0.5	0.48	0.023	0.0	0.0	0.0	CINE_GPS	0.87	0.81
28.02975	38.20004	-31.41	-9.75	1.87	-0.29	0.13	0.15	-0.018	0.0	0.0	0.0	ODMS_GPS	0.3	0.33
28.02371	41.88897	-7.74	2.98	24.79	12.44	0.17	0.18	-0.05	0.0	0.0	0.0	IGNE_GPS	0.37	0.38
28.00966	38.96202	-31.59	-5.14	1.59	4.3	0.6	0.56	0.008	0.0	0.0	0.0	AKHI_GPS	1.01	0.92
27.99671	40.33123	-27.49	-1.94	5.43	7.51	0.21	0.33	0.001	0.0	0.0	0.0	BAND_GPS	0.44	0.61
27.97564	38.71217	-31.91	-7.71	1.27	1.76	0.33	0.38	0.021	0.0	0.0	0.0	GOMA_GPS	0.63	0.68
27.97494	40.34865	-27.92	-0.66	4.82	8.74	0.41	0.35	0.009	0.0	0.0	0.0	BAN1_GPS	0.74	0.63
27.96276	36.77181	-23.54	-23.11	9.47	-13.31	0.42	0.42	0.073	0.0	0.0	0.0	MARM_GPS	0.76	0.73
27.96175	40.96693	-8.44	4.08	24.49	14.18	0.53	0.55	0.014	0.0	0.0	0.0	MER1_GPS	0.91	0.91
27.95986	37.62885	-29.57	-16.16	3.73	-6.45	0.5	0.52	0.012	0.0	0.0	0.0	CINC_GPS	0.87	0.87
27.92769	38.75666	-30.83	-5.59	2.33	3.89	1.02	1.16	0.063	0.0	0.0	0.0	GOM2_GPS	1.54	1.63
27.91644	41.44297	-8.2	2.41	24.69	11.95	0.15	0.21	0.023	0.0	0.0	0.0	SARY_GPS	0.33	0.42
27.91242	40.33545	-28.22	-0.78	4.63	8.71	0.12	0.13	0.044	0.0	0.0	0.0	MRNS_GIZ	0.28	0.29
27.90643	39.72167	-29.44	-1.87	1.42	7.33	0.47	0.49	-0.014	0.0	0.0	0.0	BALI_GIZ	0.83	0.83
27.89363	39.63937	-29.68	-2.41	3.75	7.37	0.21	0.17	0.003	0.0	0.0	0.0	BALK_GPS	0.44	0.36
27.87274	39.00566	-30.03	-6.6	0.68	2.22	0.61	0.59	-0.018	0.0	0.0	0.0	AKGA_GPS	1.02	0.96
27.86301	38.48478	-29.23	-12.16	3.15	-1.67	0.36	0.63	-0.009	0.0	0.0	0.0	AKCP_GPS	0.67	1.01
27.86105	41.45117	-7.98	1.87	24.63	11.37	0.15	0.17	0.032	0.0	0.0	0.0	YUVA_GIZ	0.33	0.36
27.85023	37.85485	-30.09	-12.36	3.23	-2.86	0.18	0.21	0.065	0.0	0.0	0.0	AYDN_GPS	0.39	0.42
27.83788	37.84072	-29.51	-12.68	3.62	-2.78	0.24	0.24	0.01	0.0	0.0	0.0	AYD1_GPS	0.49	0.47
27.83584	37.19568	-26.31	-21.4	5.73	-9.29	0.56	0.52	-0.024	0.0	0.0	0.0	CAMK_GPS	0.95	0.87
27.81637	40.40024	-26.62	-1.62	5.33	7.74	0.17	0.28	-0.036	0.0	0.0	0.0	ERDE_GPS	0.37	0.53
27.81341	37.6976	-30.69	-16.9	2.66	-7.39	0.11	0.12	0.048	0.0	0.0	0.0	CAKI_GPS	0.26	0.27
27.78124	41.82192	-8.06	2.94	24.49	11.48	0.72	0.7	0.017	0.0	0.0	0.0	DMKY_GPS	1.16	1.1
27.77562	38.05631	-30.94	-10.34	1.59	-0.61	0.65	0.66	-0.009	0.0	0.0	0.0	TIRE_GPS	1.07	1.05
27.76345	40.05858	-29.64	-1.89	2.85	7.29	0.52	0.55	-0.013	0.0	0.0	0.0	KOCB_GPS	0.9	0.91
27.76084	38.4926	-32.69	-10.73	0.51	-1.21	0.21	0.25	0.023	0.0	0.0	0.0	TRTL_GPS	0.44	0.49
27.70694	40.03276	-29.74	-2.66	3.13	6.56	0.54	0.55	0.053	0.0	0.0	0.0	GONE_GPS	0.93	0.91
27.6958	40.18644	-28.16	-2.67	3.34	7.09	0.22	0.26	-0.002	0.0	0.0	0.0	ALAT_GPS	0.45	0.5
27.69183	36.70857	-22.88	-24.16	9.95	-13.47	0.26	0.28	-0.01	0.0	0.0	0.0	DATC_GPS	0.52	0.53
27.67468	38.67741	-29.95	-9.75	2.12	-0.02	0.34	0.6	0.013	0.0	0.0	0.0	HALJ_GPS	0.64	0.97
27.6722	39.10599	-30.65	-6.75	2.37	3.1	0.15	0.21	0.009	0.0	0.0	0.0	KIKA_GPS	0.33	0.42
27.66037	37.39535	-28.57	-18.67	4.81	-9.13	0.25	0.28	0.048	0.0	0.0	0.0	SLMY_GPS	0.5	0.53
27.63949	38.34579	-31.13	-10.55	2.08	-1.0	0.14	0.17	-0.031	0.0	0.0	0.0	CALI_GPS	0.32	0.36
27.62941	40.24532	-28.56	-2.16	4.64	7.11	0.68	0.68	0.007	0.0	0.0	0.0	UKIR_GPS	1.11	1.07
27.61341	38.2632	-30.87	-13.6	2.52	-1.39	0.77	0.81	0.002	0.0	0.0	0.0	UCTP_GPS	1.23	1.23
27.59018	39.29497	-25.74	-8.55	2.58	2.93	1.17	1.19	-0.01	0.0	0.0	0.0	KUSO_GPS	1.71	1.66
27.58694	40.61135	-25.52	-2.41	7.51	7.28	0.16	0.2	0.019	0.0	0.0	0.0	MADT_GPS	0.35	0.41
27.58554	40.58778	-24.35	-2.25	8.39	7.36	1.11	1.06	0.02	0.0	0.0	0.0	MISL_GPS	1.64	1.52
27.5703	37.65424	-29.62	-18.96	3.71	-9.4	0.17	0.2	0.017	0.0	0.0	0.0	TRZL_GPS	0.37	0.41
27.54598	41.30783	-7.6	3.05	25.01	12.62	0.81	0.94	-0.057	0.0	0.0	0.0	BKRS_GIZ	1.28	1.38
27.4965	40.95834	-9.36	0.56	23.51	10.51	0.16	0.21	0.022	0.0	0.0	0.0	TEKR_GPS	0.35	0.42
27.46139	37.79027	-27.64	-13.85	5.65	-4.26	1.48	1.43	0.036	0.0	0.0	0.0	SOK2_GPS	2.07	1.92
27.46103	40.9565	-11.15	0.98	21.52	10.56	0.15	0.17	0.029	0.0	0.0	0.0	NUSR_GPS	0.33	0.36
27.4552	38.56714	-32.12	-10.07	1.49	-0.42	0.82	0.9	-0.147	0.0	0.0	0.0	MNSA_GPS	1.29	1.34
27.42449	39.78469	-30.04	-5.36	3.44	3.94	0.7	0.64	0.003	0.0	0.0	0.0	ALAN_GPS	1.14	1.02
27.42348	37.03226	-25.15	-22.7	7.67	-12.55	0.48	0.46	-0.043	0.0	0.0	0.0	BODR_GPS	0.84	0.79
27.40058	37.01856	-26.87	-21.24	6.55	-11.64	0.2	0.22	0.041	0.0	0.0	0.0	BDRM_GPS	0.42	0.44
27.39386	36.68141	-21.09	-26.29	9.88	-16.32	0.57	0.53	0.007	0.0	0.0	0.0	KNID_GPS	0.97	0.88
27.39281	40.81074	-11.58	-1.42	21.77	7.83	0.64	0.62	-0.134	0.0	0.0	0.0	YEKO_GPS	1.06	1.0
27.37982	37.87807	-30.19	-16.45	4.22	-5.11	0.88	0.9	0.025	0.0	0.0	0.0	CMLK_GPS	1.37	1.34
27.36997	41.93174	-6.8	2.24	25.65	11.84	0.14	0.16	0.03	0.0	0.0	0.0	DRKY_GPS	0.32	0.34
27.35784	39.04925	-32.75	-8.17	0.3	1.44	0.15	0.17	0.029	0.0	0.0	0.0	OYKD_GPS	0.33	0.36
27.33924	37.4768	-28.78	-20.59	4.56	-10.98	0.32	0.37	-0.025	0.0	0.0	0.0	BAF1_GPS	0.61	0.66
27.31632	39.02404	-29.17	-10.25	1.79	0.48	0.66	0.63	0.037	0.0	0.0	0.0	KINI_GPS	1.09	1.01
27.30801	38.71103	-26.46	-11.2	1.49	-1.24	0.57	0.53	-0.007	0.0	0.0	0.0	BAYO_GPS	0.97	0.88
27.30123	40.38099	-26.44	-3.23	6.3	5.29	0.55	0.56	-0.007	0.0	0.0	0.0	KABI_GPS	0.94	0.92
27.29207	40.78526	-13.71	-1.69	18.98	7.93	0.15	0.18	0.065	0.0	0.0	0.0	BULG_GPS	0.33	0.38
27.26941	39.57656	-29.74	-2.87	3.3	2.31	0.68	0.67	0.01	0.0	0.0	0.0	EGMI_GPS	1.11	1.06
27.26866	37.37213	-27.84	-20.94	5.24	-10.64	0.14	0.2	0.01	0.0	0.0	0.0	DIDI_GPS	0.32	0.41
27.2417	39.93594	-27.44	-5.46	5.55	4.5	0.16	0.2	0.003	0.0	0.0	0.0	YENC_GPS	0.35	0.41
27.22919	40.4433	-26.13	-4.53	6.63	5.1	0.34	0.41	0.015	0.0	0.0	0.0	BZTP_GIZ	0.64	0.72
27.21795	41.73812	-8.04	2.91	24.69	12.61	0.14	0.17	0.027	0.0	0.0	0.0	KIRL_GPS	0.32	0.36
27.21747	39.89726	-28.35	-5.39	4.81	3.73	0.49	0.48	-0.015	0.0	0.0	0.0	KIRE_GPS	0.86	0.81
27.21076	38.93518	-30.61	-8.39	2.44	1.25	0.15	0.17	-0.041	0.0	0.0	0.0	YUNT_GPS	0.33	0.36
27.17979	37.6281	-28.62	-18.34	4.67	-8.69	0.23	0.26	-0.024	0.0	0.0	0.0	DOG1_GPS	0.47	0.5
27.16516	38.59659	-32.49	-10.52	0.12	-0.78	0.68	0.7	-0.016	0.0	0.0	0.0	GOKT_GPS	1.11	1.1
27.12693	38.20919	-32.39	-14.25	0.79	-4.59	1.05	1.25	-0.111	0.0	0.0	0.0	KNRL_GPS	1.57	1.73
27.12689	38.49297	-31.62	-12.18	1.81	-2.2	1.1	1.15	-0.086	0.0	0.0	0.0	YAM2_GPS	1.63	1.62
27.11241	39.2444	-28.65	-8.43	2.99	1.32	1.19	1.23	-0.065	0.0	0.0	0.0	KOB1_GPS	1.74	1.71
27.08462	38.01915	-29.08	-16.64	2.66	-5.25	0.52	0.52	-0.005	0.0	0.0	0.0	OZDE_GPS	0.9	0.87
27.08363	40.64152	-19.95	-3.29	12.75	6.37	0.18	0.2	0.032	0.0	0.0	0.0	SRKY_GPS	0.39	0.41
27.08182	38.39481	-30.78	-13.04	2.34	-2.86	0.2	0.22	0.008	0.0	0.0	0.0	IZMI_GPS	0.42	0.44
27.02078	40.00651	-28.25	-4.96	4.57	4.72	0.6	0.64	0.055	0.0	0.0	0.0	KCKR_GPS	1.01	1.02
26.9975	38.0675	-30.33	-16.09	2.87	-6.41	1.05	1.23	-0.142	0.0	0.0	0.0	GMDR_GPS	1.57	1.71
26.88491	39.01011	-30.1	-9.85	2.88	0.61	1.27	1.25	-0.017	0.0	0.0	0.0	DIKI_GPS	1.83	1.73
26.87976	40.39578	-25.02	-5.16	8.25	4.68	0.46	0.48	-0.082	0.0	0.0	0.0	SEVK_GPS	0.82	0.81
26.82074	38.20653	-27.65	-15.92	5.5	-6.2	0.57	0.6	0.002	0.0	0.0	0.0	SFRH_GUR	0.97	0.97
26.80852	41.36121	-7.3	1.52	25.21	11.24	0.2	0.22	0.049	0.0	0.0	0.0	KRSH_GPS	0.42	0.44
26.79439	40.99227	-7.51	1.95	25.08	11.68	0.23	0.26	0.007	0.0	0.0	0.0	HEMT_GPS	0.47	0.5
26.7908	38.74109	-31.7	-13.44	1.96	-3.18	0.55	0.64	0.005	0.0	0.0	0.0	YENF_GPS	0.94	1.02
26.75723	41.94772	-6.78	1.72	25.6	11.45	0.16	0.17	0.04	0.0	0.0	0.0	KCNL_GPS	0.35	0.36
26.74175	38.38427	-31.72	-16.79	3.72	-4.18	0.88	0.98	0.009	0.0	0.0	0.0	URIS_GUR	1.37	1.43
26.71743	38.42658	-29.58	-15.45	3.52	-5.71	0.24	0.41	0.008	0.0	0.0	0.0	MNTS_GUR	0.49	0.72
26.71248	38.39272	-29.45	-15.56	3.66	-5.82	0.63	0.73	-0.175	0.0	0.0	0.0	ARMT_GPS	1.05	1.13
26.70645	40.73927	-12.64	0.46	21.28	11.07	0.48	0.5	-0.02	0.0	0.0	0.0	DODE_GPS	0.84	0.84
26.70002	39.31131	-28.46	-8.46	3.93	1.76	0.69	0.66	0.018	0.0	0.0	0.0	AYKA_GPS	1.13	1.05
26.68618	39.31144	-28.17	-8.49	4.13	2.07	0.26	0.26	0.013	0.0	0.0	0.0	AYVL_GPS	0.52	0.5
26.6045	39.71489	-27.78	-5.84	5.06	3.93	0.14	0.16	0.013	0.0	0.0	0.0	DEDE_GPS	0.32	0.34
26.60093	41.63357	-6.3	2.5	26.13	12.27	0.13	0.15	-0.001	0.0	0.0	0.0	EDRN_GPS	0.3	0.33
26.59961	38.44057	-27.78	-14.5	5.3	-4.73	1.19	1.28	0.083	0.0	0.0	0.0	BLK2_GPS	1.74	1.76
26.5351	39.5797	-29.46	-2.86	4.06	2.65	0.89	0.92	0.018	0.0	0.0	0.0	HOBA_GPS	1.38	1.36
26.49654	38.20466	-26.47	-18.85	6.65	-9.06	1.33	1.39	0.109	0.0	0.0	0.0	ZEYT_GUR	1.9	1.88
26.4702	38.67056	-29.72	-14.78	3.31	-4.99	0.16	0.19	0.001	0.0	0.0	0.0	KABU_GPS	0.35	0.39
26.45394	40.86892	-9.04	2.1	23.54	11.9	0.41	0.41	0.047	0.0	0.0	0.0	ESET_GPS	0.74	0.72
26.42414	41.17712	-9.03	1.92	23.48	11.72	0.15	0.18	0.055	0.0	0.0	0.0	MERI_GPS	0.33	0.38
26.41433	40.1112	-26.08	-5.51	7.01	4.95	0.31	0.26	0.012	0.0	0.0	0.0	CANA_GPS	0.6	0.5
26.37978	40.91753	-9.84	2.28	23.13	12.19	0.23	0.26	0.014	0.0	0.0	0.0	IPSA_GPS	0.47	0.5
26.37257	38.30381	-28.17	-18.22	4.84	-7.79	0.14	0.18	0.006	0.0	0.0	0.0	CESM_GPS	0.32	0.38
26.31933	40.25956	-26.87	-4.32	6.09	7.19	0.74	0.84	0.028	0.0	0.0	0.0	KCMN_GGA	1.19	1.26
26.23337	38.28771	-26.9	-17.69	6.17	-7.85	0.15	0.17	-0.044	0.0	0.0	0.0	CKOY_GPS	0.33	0.36
26.18948	39.61413	-27.97	-7.34	4.92	2.72	0.68	0.66	0.015	0.0	0.0	0.0	BDER_GPS	1.11	1.05
26.17414	39.97309	-26.94	-6.15	5.8	4.11	0.65	0.61	-0.035	0.0	0.0	0.0	SUBA_GPS	1.07	0.98
26.16795	40.69188	-9.39	2.44	23.96	9.37	0.6	0.68	-0.028	0.0	0.0	0.0	CVUS_GPS	1.01	1.07
25.89381	40.23163	-23.49	-3.13	9.16	6.78	0.63	0.69	0.025	0.0	0.0	0.0	GKCD_GPS	1.05	1.08
30.86908	40.58348	-25.11	1.63	7.88	10.47	0.25	0.21	0.0	0.0	0.0	0.0	DRCN_GPS	0.5	0.42
30.85039	41.0478	-9.12	3.44	23.85	12.22	0.21	0.29	-0.002	0.0	0.0	0.0	KOCL_GPS	0.44	0.55
30.63808	40.76619	-14.48	4.66	18.53	13.5	0.2	0.39	0.0	0.0	0.0	0.0	HNDK_GPS	0.42	0.69
30.49528	40.40281	-30.94	0.86	2.12	9.76	0.33	0.25	-0.002	0.0	0.0	0.0	TRKL_GPS	0.63	0.49
30.31674	41.02122	-9.41	3.23	23.52	12.14	0.3	0.23	0.0	0.0	0.0	0.0	KNRC_GPS	0.58	0.46
30.1622	40.51655	-27.98	1.34	5.03	10.32	0.21	0.25	-0.002	0.0	0.0	0.0	PMKV_GPS	0.44	0.49
29.11226	40.49256	-27.02	2.26	5.93	11.49	0.17	0.24	-0.002	0.0	0.0	0.0	GMLK_GPS	0.37	0.47
29.72709	40.44617	-29.06	1.33	3.93	10.42	0.2	0.18	0.001	0.0	0.0	0.0	IZNK_GPS	0.42	0.38
28.35116	40.20222	-28.68	0.04	4.24	9.43	0.19	0.23	0.0	0.0	0.0	0.0	KRCY_GPS	0.4	0.46
28.43449	40.0198	-29.41	-1.59	3.56	7.78	0.17	0.18	0.0	0.0	0.0	0.0	MKPS_GPS	0.37	0.38
29.50895	40.06861	-30.23	2.68	2.81	11.84	0.32	0.33	0.002	0.0	0.0	0.0	NGL2_GPS	0.61	0.61
28.98345	39.90656	-30.1	-0.66	2.95	8.6	0.16	0.16	0.0	0.0	0.0	0.0	ORHN_GPS	0.35	0.34
29.61332	41.179	-9.03	2.84	24.41	11.65	0.75	0.72	0.003	0.0	0.0	0.0	SILY_GPS	1.2	1.12
29.09352	41.17672	-8.29	2.24	24.17	11.71	0.45	0.48	0.004	0.0	0.0	0.0	BEYK_GPS	0.8	0.81
28.67358	41.30307	-8.5	3.19	24.27	12.54	0.3	0.33	0.002	0.0	0.0	0.0	TERK_GPS	0.58	0.61
28.50401	41.22542	-8.59	3.2	24.14	12.56	0.27	0.43	0.0	0.0	0.0	0.0	KESY_GPS	0.53	0.75
29.29245	40.8265	-12.23	2.72	20.0	11.88	0.35	0.34	0.001	0.0	0.0	0.0	TUZL_GPS	0.66	0.62
6.128	46.248	-8.65	3.08	19.69	16.83	0.06	0.13	0.001	0.0	0.0	0.0	AIGE_GPS	0.16	0.29
8.763	41.927	-9.02	2.86	21.01	16.38	0.15	0.14	0.001	0.0	0.0	0.0	AJAC_GPS	0.33	0.31
6.083	45.087	-9.07	2.66	19.6	16.27	0.14	0.19	0.001	0.0	0.0	0.0	ALPE_GPS	0.32	0.39
10.205	46.776	-8.76	3.49	19.96	16.43	0.06	0.1	0.001	0.0	0.0	0.0	ARD2_GPS	0.16	0.24
4.289	46.954	-8.62	2.49	19.48	16.27	0.18	0.15	0.001	0.0	0.0	0.0	AUTN_GPS	0.39	0.33
8.61	50.228	-8.4	2.8	19.11	15.75	0.15	0.11	0.001	0.0	0.0	0.0	BADH_GPS	0.33	0.25
8.825	47.517	-8.44	3.17	19.71	16.01	0.1	0.07	0.001	0.0	0.0	0.0	BCKL_GPS	0.24	0.18
6.859	47.626	-8.51	2.71	19.61	16.51	0.13	0.09	0.001	0.0	0.0	0.0	BLFT_GPS	0.3	0.22
5.574	46.172	-8.77	2.86	19.67	16.36	0.17	0.13	0.001	0.0	0.0	0.0	BLG2_GPS	0.37	0.29
7.23	47.394	-8.64	2.8	19.48	16.0	0.14	0.09	0.001	0.0	0.0	0.0	BOU2_GPS	0.32	0.22
4.938	45.726	-8.76	3.07	19.54	16.7	0.16	0.13	0.001	0.0	0.0	0.0	BRMF_GPS	0.35	0.29
355.503	48.38	-9.02	2.42	17.12	16.97	0.12	0.13	-0.001	0.0	0.0	0.0	BRST_GPS	0.28	0.29
5.989	47.247	-8.54	2.7	19.24	16.3	0.2	0.14	0.001	0.0	0.0	0.0	BSCN_GPS	0.42	0.31
5.354	48.486	-8.55	2.77	18.54	16.29	0.24	0.18	0.001	0.0	0.0	0.0	BUAN_GPS	0.49	0.38
