Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
351.6795	38.7205	4.81	16.47	18.1	17.71	0.17	0.15	0.001	0.0	0.0	0.0	FVFI_GPS	0.37	0.33
13.6691	37.3175	5.24	6.74	21.01	18.57	0.19	0.16	0.001	0.0	0.0	0.0	FVRA_GPS	0.4	0.34
14.5665	37.7107	4.74	7.38	20.88	18.9	0.18	0.18	0.001	0.0	0.0	0.0	GALF_GPS	0.39	0.38
14.0262	37.9904	6.59	9.6	22.09	20.97	0.18	0.2	0.001	0.0	0.0	0.0	GBLM_GPS	0.39	0.41
8.7939	34.418	1.27	7.83	18.66	17.23	0.34	0.34	0.001	0.0	0.0	0.0	GFSA_GPS	0.64	0.62
354.635	36.1482	0.27	14.52	15.39	18.07	0.28	0.29	0.001	0.0	0.0	0.0	GIBR_GPS	0.55	0.55
15.8948	38.4217	8.46	5.5	24.05	17.95	0.15	0.16	0.001	0.0	0.0	0.0	GIOI_GPS	0.33	0.34
356.4036	37.1899	3.89	12.83	18.75	16.81	0.26	0.22	0.001	0.0	0.0	0.0	GRA1_GPS	0.52	0.44
351.3583	39.0405	4.82	16.1	17.81	17.35	0.13	0.13	0.0	0.0	0.0	0.0	GRIB_GPS	0.3	0.29
15.8531	39.7405	8.63	5.94	22.83	18.5	0.17	0.24	0.001	0.0	0.0	0.0	GRIS_GPS	0.37	0.47
351.7527	37.1786	3.59	16.77	18.1	18.18	0.19	0.14	0.001	0.0	0.0	0.0	GUIN_GPS	0.4	0.31
15.155	37.2859	5.44	7.68	21.57	19.55	0.14	0.16	0.001	0.0	0.0	0.0	HAGA_GPS	0.32	0.34
9.7694	33.8825	0.62	8.91	18.37	18.69	0.34	0.34	0.001	0.0	0.0	0.0	HAMA_GPS	0.64	0.62
15.1219	36.9598	5.22	7.62	21.58	19.63	0.11	0.1	0.001	0.0	0.0	0.0	HAVL_GPS	0.26	0.24
15.0324	37.2831	5.8	6.64	22.75	17.97	0.24	0.16	0.001	0.0	0.0	0.0	HCRL_GPS	0.49	0.34
354.8688	33.3327	-0.33	15.56	16.86	19.02	0.74	0.75	0.001	0.0	0.0	0.0	HEBR_GPS	1.19	1.16
354.95	39.1814	5.5	13.88	18.5	16.82	0.13	0.14	0.001	0.0	0.0	0.0	HERR_GPS	0.3	0.31
14.872	37.3486	5.36	7.24	21.33	19.31	0.14	0.16	0.001	0.0	0.0	0.0	HLNI_GPS	0.32	0.34
14.7831	36.959	5.17	7.57	21.58	19.61	0.26	0.24	0.001	0.0	0.0	0.0	HMDC_GPS	0.52	0.47
15.0372	36.7085	4.84	7.76	21.26	19.83	0.14	0.21	0.001	0.0	0.0	0.0	HPAC_GPS	0.32	0.42
14.7065	36.7938	5.2	7.3	21.6	19.43	0.16	0.19	0.001	0.0	0.0	0.0	HSCI_GPS	0.35	0.39
15.2226	37.093	4.95	7.39	21.2	19.68	0.2	0.22	0.001	0.0	0.0	0.0	HSRS_GPS	0.42	0.44
353.0797	37.2	3.13	15.48	17.67	17.59	0.26	0.18	0.0	0.0	0.0	0.0	HUEL_GPS	0.52	0.38
358.06	37.35	4.8	13.55	19.55	18.14	0.3	0.3	0.001	0.0	0.0	0.0	HUER_GPS	0.58	0.56
358.0579	37.4016	5.23	12.88	19.64	17.3	0.16	0.19	0.001	0.0	0.0	0.0	HUOV_GPS	0.35	0.39
14.5216	36.9927	5.11	7.46	21.38	19.38	0.15	0.15	0.001	0.0	0.0	0.0	HVIT_GPS	0.33	0.33
14.7155	37.1784	3.78	7.48	20.15	19.54	0.14	0.14	0.001	0.0	0.0	0.0	HVZN_GPS	0.32	0.31
1.449	38.9113	6.83	10.38	20.19	16.21	0.22	0.14	0.001	0.0	0.0	0.0	IBIZ_GPS	0.45	0.31
354.8745	33.5139	-0.5	14.77	16.79	17.7	0.14	0.12	0.002	0.0	0.0	0.0	IFR1_GPS	0.32	0.27
354.8915	33.5396	-0.66	14.5	16.54	17.36	0.24	0.2	0.002	0.0	0.0	0.0	IFRN_GPS	0.49	0.41
350.8864	38.7783	5.76	15.28	18.99	16.28	0.14	0.19	0.001	0.0	0.0	0.0	IGEO_GPS	0.32	0.39
350.8415	38.726	3.82	15.46	17.1	16.44	0.19	0.12	0.0	0.0	0.0	0.0	IGP0_GPS	0.4	0.27
8.7772	36.4921	5.54	7.88	21.34	17.21	0.34	0.34	0.001	0.0	0.0	0.0	JEND_GPS	0.64	0.62
10.8714	33.8697	1.54	8.6	19.73	19.06	0.45	0.46	0.001	0.0	0.0	0.0	JERB_GPS	0.8	0.79
353.2206	38.3201	4.24	15.08	17.85	17.18	0.13	0.13	0.001	0.0	0.0	0.0	JERE_GPS	0.3	0.29
15.8857	38.6068	8.57	5.91	23.73	18.36	0.18	0.16	0.001	0.0	0.0	0.0	JOPP_GPS	0.39	0.34
2.9982	39.3149	7.2	9.86	20.66	16.41	0.13	0.14	0.001	0.0	0.0	0.0	JORD_GPS	0.3	0.31
358.6744	38.5021	5.98	12.05	19.61	16.71	0.1	0.11	0.001	0.0	0.0	0.0	JUM1_GPS	0.24	0.25
358.6728	38.4712	5.8	11.46	19.65	16.25	0.33	0.4	0.001	0.0	0.0	0.0	JUMI_GPS	0.63	0.7
10.0976	35.6836	3.54	6.96	20.55	17.19	0.36	0.36	0.001	0.0	0.0	0.0	KAIR_GPS	0.67	0.65
8.8409	35.1727	4.52	8.59	21.41	18.04	0.32	0.32	0.001	0.0	0.0	0.0	KASS_GPS	0.61	0.59
353.1095	32.834	-0.77	16.47	17.09	19.26	0.51	0.51	0.002	0.0	0.0	0.0	KBGA_GPS	0.89	0.85
8.9724	33.7108	-0.38	8.5	17.43	17.94	0.36	0.35	0.001	0.0	0.0	0.0	KEBI_GPS	0.67	0.63
355.1979	34.9867	-2.86	13.62	14.15	17.45	0.81	0.81	0.001	0.0	0.0	0.0	KTMA_GPS	1.28	1.23
351.3316	37.0989	2.91	16.37	17.32	17.51	0.13	0.12	0.0	0.0	0.0	0.0	LAGO_GPS	0.3	0.27
16.312	38.9574	8.68	5.68	24.48	18.29	0.37	0.43	0.001	0.0	0.0	0.0	LAM2_GPS	0.69	0.75
16.2345	38.8777	9.08	5.35	24.08	18.09	0.26	0.27	0.001	0.0	0.0	0.0	LAME_GPS	0.52	0.52
12.6057	35.4998	2.92	7.6	19.92	18.63	0.18	0.16	0.001	0.0	0.0	0.0	LAMP_GPS	0.39	0.34
16.3041	38.9365	9.04	6.01	23.74	18.49	0.18	0.24	0.001	0.0	0.0	0.0	LAMZ_GPS	0.39	0.47
354.8447	35.395	-1.86	13.64	14.3	16.84	0.72	0.72	0.001	0.0	0.0	0.0	LAOU_GPS	1.16	1.12
15.6656	37.9735	8.77	5.88	24.34	18.33	0.12	0.21	0.001	0.0	0.0	0.0	LAZZ_GPS	0.28	0.42
353.9181	36.9224	3.03	15.14	17.83	17.7	0.17	0.16	0.001	0.0	0.0	0.0	LEBR_GPS	0.37	0.34
