Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
296.3887	44.6835	-36.04	40.93	-15.22	9.09	0.1	0.12	0.011	0.0	0.0	0.0	HLFX_GPS	0.24	0.27
202.135	21.3033	-116.95	48.5	-63.14	34.92	0.12	0.12	0.007	0.0	0.0	0.0	HNLC_GPS	0.28	0.27
147.4387	-42.8047	0.81	35.72	13.89	55.91	0.18	0.19	0.007	0.0	0.0	0.0	HOB2_GPS	0.39	0.39
344.8021	64.2673	25.26	24.01	14.48	14.83	0.12	0.13	-0.0	0.0	0.0	0.0	HOFN_GPS	0.28	0.29
27.687	-25.8901	-36.4	1.88	17.94	18.32	0.32	0.3	0.001	0.0	0.0	0.0	HRAO_GPS	0.61	0.56
7.5962	47.834	15.48	11.21	19.39	15.43	0.2	0.21	-0.01	0.0	0.0	0.0	HUEG_GPS	0.42	0.42
78.5509	17.4173	-0.32	0.44	40.37	36.19	0.46	0.43	0.0	0.0	0.0	0.0	HYDE_GPS	0.82	0.75
1.449	38.9113	7.62	15.34	20.37	16.41	0.22	0.14	-0.0	0.0	0.0	0.0	IBIZ_GPS	0.45	0.31
7.6394	45.0151	13.46	10.79	20.72	16.05	0.12	0.12	-0.0	0.0	0.0	0.0	IENG_GPS	0.28	0.27
354.8745	33.5139	-1.06	20.7	16.94	17.47	0.14	0.12	0.0	0.0	0.0	0.0	IFR1_GPS	0.32	0.27
77.5704	13.0212	-0.08	0.99	42.47	35.04	0.41	0.41	0.0	0.0	0.0	0.0	IISC_GPS	0.74	0.72
226.473	68.3062	-51.99	9.56	-12.69	-16.34	0.24	0.27	0.001	0.0	0.0	0.0	INVK_GPS	0.49	0.52
104.3162	52.219	-9.52	-41.1	25.1	-6.64	0.16	0.2	0.009	0.0	0.0	0.0	IRKJ_GPS	0.35	0.41
29.0193	41.1044	10.23	-5.84	24.23	11.96	0.31	0.32	-0.01	0.0	0.0	0.0	ISTA_GPS	0.6	0.59
21.0324	52.0978	19.32	1.4	20.78	14.24	0.12	0.12	-0.02	0.0	0.0	0.0	JOZ2_GPS	0.28	0.27
241.827	34.2048	-83.32	43.98	-36.77	12.49	0.18	0.19	0.003	0.0	0.0	0.0	JPLM_GPS	0.39	0.39
8.4113	49.0112	16.39	10.59	18.71	16.0	0.16	0.14	-0.01	0.0	0.0	0.0	KARL_GPS	0.35	0.31
117.0972	-20.9814	2.38	26.11	38.87	58.63	0.42	0.41	-0.0	0.0	0.0	0.0	KARR_GPS	0.76	0.72
309.0552	66.9874	-14.94	39.44	-18.02	12.36	0.12	0.12	0.009	0.0	0.0	0.0	KELY_GPS	0.28	0.27
70.2555	-49.3515	-33.41	-36.74	4.84	-3.54	0.17	0.2	-0.009	0.0	0.0	0.0	KERG_GPS	0.37	0.41
139.4881	35.7103	-25.87	-28.24	26.47	-5.21	1.87	0.23	0.0	0.0	0.0	0.0	KGNI_GPS	2.49	0.46
135.0462	48.5215	-26.76	-38.71	22.18	-14.62	0.32	0.41	0.0	0.0	0.0	0.0	KHAJ_GPS	0.61	0.72
66.8855	39.1348	1.54	-27.65	27.93	5.08	0.32	0.28	0.0	0.0	0.0	0.0	KIT3_GPS	0.61	0.53
200.335	22.1263	-116.37	47.48	-62.5	35.02	0.14	0.14	0.008	0.0	0.0	0.0	KOKB_GPS	0.32	0.31
5.8097	52.1784	18.17	12.42	25.29	23.37	0.16	0.16	-0.0	0.0	0.0	0.0	KOSG_GPS	0.35	0.34
164.2873	-20.5587	-7.4	39.07	22.71	48.58	0.42	0.28	0.001	0.0	0.0	0.0	KOUC_GPS	0.76	0.53
102.7972	25.0295	-13.5	-52.17	34.59	-14.28	0.48	0.42	0.0	0.0	0.0	0.0	KUNM_GPS	0.84	0.73
146.9932	-6.6737	-15.07	34.28	26.11	53.58	1.56	1.32	0.03	0.0	0.0	0.0	LAE1_GPS	2.15	1.81
20.67	53.8924	20.59	1.7	20.34	14.46	0.1	0.09	-0.01	0.0	0.0	0.0	LAMA_GPS	0.24	0.22
12.6057	35.4998	3.52	10.73	20.48	18.93	0.18	0.16	0.0	0.0	0.0	0.0	LAMP_GPS	0.39	0.34
12.3741	51.354	18.4	7.5	19.18	15.0	0.12	0.14	-0.06	0.0	0.0	0.0	LEIJ_GPS	0.28	0.31
91.104	29.6573	6.47	-19.92	45.98	15.77	0.32	0.33	0.0	0.0	0.0	0.0	LHAS_GPS	0.61	0.61
14.2831	48.3098	16.45	6.42	22.51	15.73	0.12	0.12	-0.0	0.0	0.0	0.0	LINZ_GPS	0.28	0.27
1.973	42.4781	10.49	14.98	20.25	16.43	0.18	0.19	0.01	0.0	0.0	0.0	LLIV_GPS	0.39	0.39
342.1062	28.7639	-7.26	28.15	15.77	17.5	0.16	0.16	0.01	0.0	0.0	0.0	LPAL_GPS	0.35	0.34
302.0677	-34.9067	-48.53	41.75	-0.77	11.63	0.4	0.4	-0.0	0.0	0.0	0.0	LPGS_GPS	0.73	0.7
358.7807	46.1589	12.6	17.1	18.98	16.72	0.14	0.17	-0.0	0.0	0.0	0.0	LROC_GPS	0.32	0.36
158.9358	-54.4995	-12.16	19.09	-13.03	31.74	0.21	0.22	0.0	0.0	0.0	0.0	MAC1_GPS	0.44	0.44
40.1942	-2.996	-20.24	-6.82	26.47	16.29	0.24	0.2	0.001	0.0	0.0	0.0	MAL2_GPS	0.49	0.41
2.6246	39.5526	8.14	14.7	20.15	16.71	0.32	0.22	-0.0	0.0	0.0	0.0	MALL_GPS	0.61	0.44
5.3538	43.2788	11.46	12.6	19.77	16.17	0.17	0.16	-0.0	0.0	0.0	0.0	MARS_GPS	0.37	0.34
16.7046	40.6491	11.5	8.84	23.52	19.14	0.13	0.16	-0.01	0.0	0.0	0.0	MAT1_GPS	0.3	0.34
203.743	20.7067	-115.74	49.42	-62.22	34.92	0.11	0.13	0.007	0.0	0.0	0.0	MAUI_GPS	0.26	0.29
62.8707	-67.6048	-35.78	-33.67	-3.52	-1.94	0.14	0.12	-0.013	0.0	0.0	0.0	MAW1_GPS	0.32	0.27
30.7379	-0.6015	-20.9	-0.57	24.9	18.24	0.28	0.2	0.0	0.0	0.0	0.0	MBAR_GPS	0.55	0.41
153.9786	24.2901	-125.74	8.1	-71.4	22.95	0.42	0.41	0.06	0.0	0.0	0.0	MCIL_GPS	0.76	0.72
166.6693	-77.8384	33.99	-19.65	9.41	-11.15	0.16	0.16	0.019	0.0	0.0	0.0	MCM4_GPS	0.35	0.34
255.985	30.6805	-55.43	29.63	-12.43	-4.99	0.39	0.3	0.001	0.0	0.0	0.0	MDO1_GPS	0.72	0.56
37.2145	56.0215	20.96	-10.01	22.77	11.49	0.16	0.21	-0.01	0.0	0.0	0.0	MDVJ_GPS	0.35	0.42
11.6468	44.52	14.45	10.76	22.2	18.36	0.21	0.14	-0.0	0.0	0.0	0.0	MEDI_GPS	0.44	0.31
357.0484	35.2812	1.1	20.89	17.76	19.21	0.18	0.16	0.0	0.0	0.0	0.0	MELI_GPS	0.39	0.34
24.3953	60.2175	25.56	-1.97	20.29	13.07	0.21	0.17	0.0	0.0	0.0	0.0	METS_GPS	0.44	0.36
204.544	19.8014	-116.72	50.12	-63.51	35.16	0.15	0.15	0.005	0.0	0.0	0.0	MKEA_GPS	0.33	0.33
144.9753	-37.8294	1.04	36.32	19.33	57.5	0.28	0.22	0.0	0.0	0.0	0.0	MOBS_GPS	0.55	0.44
243.578	32.8919	-85.6	48.13	-39.32	16.14	0.35	0.35	0.01	0.0	0.0	0.0	MONP_GPS	0.66	0.63
17.2739	48.3727	16.87	4.42	19.94	15.83	0.12	0.12	-0.0	0.0	0.0	0.0	MOPI_GPS	0.28	0.27
358.3145	55.2128	18.88	17.16	15.42	16.28	0.14	0.17	-0.0	0.0	0.0	0.0	MORP_GPS	0.32	0.36
139.5614	35.6795	-21.8	-29.1	30.56	-6.1	2.21	0.24	0.0	0.0	0.0	0.0	MTKA_GPS	2.84	0.47
298.3113	56.537	-27.71	41.64	-17.03	10.38	0.17	0.22	-0.01	0.0	0.0	0.0	NAIN_GPS	0.37	0.44
33.3965	35.141	-0.5	-4.19	19.19	15.66	0.19	0.2	-0.01	0.0	0.0	0.0	NICO_GPS	0.4	0.41
9.6721	0.3539	-22.46	13.28	22.14	19.46	0.3	0.2	0.0	0.0	0.0	0.0	NKLG_GPS	0.58	0.41
268.4251	41.7716	-49.2	34.56	-15.08	-1.06	0.2	0.22	-0.008	0.0	0.0	0.0	NLIB_GPS	0.42	0.44
116.1927	-31.0487	8.02	26.42	38.58	58.56	0.2	0.17	-0.009	0.0	0.0	0.0	NNOR_GPS	0.42	0.36
14.9898	36.8758	5.84	10.44	21.36	19.61	0.16	0.14	0.0	0.0	0.0	0.0	NOT1_GPS	0.35	0.31
88.3598	69.3618	7.08	-37.64	22.28	-2.0	0.14	0.15	-0.0	0.0	0.0	0.0	NRIL_GPS	0.32	0.33
83.2355	54.8406	3.86	-36.23	25.9	-1.13	0.41	0.41	-0.0	0.0	0.0	0.0	NVSK_GPS	0.74	0.72
11.8653	78.9296	35.83	6.92	10.47	14.56	0.12	0.11	-0.018	0.0	0.0	0.0	NYA1_GPS	0.28	0.25
0.1714	36.0109	3.4	18.25	18.86	18.32	0.24	0.21	-0.0	0.0	0.0	0.0	OAIN_GPS	0.49	0.42
0.7353	33.406	-0.34	18.6	17.63	18.99	0.18	0.13	0.0	0.0	0.0	0.0	OAIR_GPS	0.39	0.29
359.3934	32.7843	-0.96	18.79	17.58	18.33	0.34	0.25	0.0	0.0	0.0	0.0	OASF_GPS	0.64	0.49
358.4958	34.7076	1.43	20.78	18.14	19.8	0.34	0.49	0.0	0.0	0.0	0.0	OBBL_GPS	0.64	0.83
359.5208	34.4185	0.26	19.32	17.24	18.97	0.25	0.21	0.0	0.0	0.0	0.0	OBHM_GPS	0.5	0.42
359.8408	35.3442	2.12	19.15	18.22	19.01	0.18	0.14	0.01	0.0	0.0	0.0	ODJA_GPS	0.39	0.31
302.0987	-63.3211	-23.01	39.52	14.22	9.46	0.43	0.33	-0.0	0.0	0.0	0.0	OHI2_GPS	0.77	0.61
0.9775	35.5052	1.62	22.79	17.65	23.55	0.47	0.82	0.0	0.0	0.0	0.0	OJGS_GPS	0.83	1.24
0.0585	34.1464	0.6	17.96	17.85	17.94	0.23	0.27	0.0	0.0	0.0	0.0	OKHE_GPS	0.47	0.52
0.2965	33.869	-0.26	18.2	17.26	18.32	0.24	0.28	0.0	0.0	0.0	0.0	OKHM_GPS	0.49	0.53
358.4881	35.2488	1.32	20.06	17.51	19.08	0.17	0.14	0.0	0.0	0.0	0.0	OLHC_GPS	0.37	0.31
11.9255	57.3953	22.18	7.27	17.24	14.76	0.12	0.16	-0.01	0.0	0.0	0.0	ONSA_GPS	0.28	0.34
2.3349	48.8359	15.22	14.44	18.11	16.02	0.11	0.13	-0.01	0.0	0.0	0.0	OPMT_GPS	0.26	0.29
359.4222	35.7074	2.77	18.46	18.52	18.07	0.09	0.09	0.01	0.0	0.0	0.0	ORAN_GPS	0.22	0.22
127.024	37.0776	-21.18	-40.83	27.68	-12.47	0.7	0.81	-0.02	0.0	0.0	0.0	OSN1_GPS	1.14	1.23
359.2061	35.2817	-0.98	18.57	15.26	18.23	0.77	0.21	0.0	0.0	0.0	0.0	OTSS_GPS	1.23	0.42
170.5109	-45.8695	-40.44	24.92	-34.24	30.64	0.23	0.28	0.001	0.0	0.0	0.0	OUS2_GPS	0.47	0.53
