Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
30.362	40.702	7.28	9.16	10.77	13.06	1.67	2.03	0.001	0.0	0.0	0.0	KR26_GPS	2.41	2.7
30.325	40.698	8.36	5.57	11.93	10.07	1.82	2.23	0.001	0.0	0.0	0.0	KR27_GPS	2.58	2.91
30.436	40.691	6.29	5.99	9.89	10.74	1.34	1.62	0.001	0.0	0.0	0.0	KR30_GPS	2.02	2.25
30.36	40.67	6.54	8.05	10.2	12.63	1.48	1.82	0.001	0.0	0.0	0.0	KR31_GPS	2.19	2.47
30.325	40.612	1.99	6.5	5.78	7.68	0.72	0.72	0.001	0.0	0.0	0.0	KR32_GPS	1.22	1.18
30.13	40.745	12.77	7.95	16.19	12.42	0.7	0.76	0.001	0.0	0.0	0.0	SISL_GPS	1.19	1.23
30.134	40.689	7.67	7.93	9.28	10.27	0.72	0.8	0.001	0.0	0.0	0.0	SMAS_GPS	1.22	1.28
356.91138	40.5249	2.73	82.84	19.1	16.47	0.14	0.11	0.125	0.0	0.0	0.0	YEBE_GPS	0.33	0.26
35.14506	33.02282	-4.7	4.97	22.25	20.16	0.2	0.2	-0.06	0.0	0.0	0.0	KABR_GPS	0.43	0.42
30.86908	40.58348	4.06	4.76	8.0	10.55	0.25	0.21	0.0	0.0	0.0	0.0	DRCN_GPS	0.52	0.44
30.85039	41.0478	21.34	6.62	23.94	12.35	0.21	0.29	-0.002	0.0	0.0	0.0	KOCL_GPS	0.45	0.57
30.63808	40.76619	15.18	8.35	18.62	13.59	0.2	0.39	0.0	0.0	0.0	0.0	HNDK_GPS	0.43	0.72
30.49528	40.40281	-2.29	4.9	2.22	9.8	0.33	0.25	-0.002	0.0	0.0	0.0	TRKL_GPS	0.65	0.51
30.31675	41.02122	20.94	7.71	23.57	12.24	0.3	0.23	0.0	0.0	0.0	0.0	KNRC_GPS	0.6	0.47
30.16221	40.51655	0.97	6.2	5.1	10.35	0.21	0.25	-0.002	0.0	0.0	0.0	PMKV_GPS	0.45	0.51
30.40462	40.7587	13.14	7.9	16.53	12.58	0.25	0.26	0.001	0.0	0.0	0.0	EREN_GPS	0.52	0.52
