Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
80.602	29.334	5.13	33.11	36.54	31.75	0.9	0.8	0.001	0.0	0.0	0.0	w080_GPS	1.39	1.22
81.353	28.824	5.92	38.59	37.36	37.03	0.9	0.9	0.001	0.0	0.0	0.0	w081_GPS	1.39	1.34
85.008	27.316	6.6	38.67	37.64	36.16	1.0	0.9	0.001	0.0	0.0	0.0	w082_GPS	1.51	1.34
86.23	27.635	6.68	30.31	37.66	27.39	1.1	1.0	0.001	0.0	0.0	0.0	w083_GPS	1.63	1.45
83.718	28.781	5.71	26.75	36.79	24.55	1.87	1.24	0.001	0.0	0.0	0.0	w084_GPS	2.49	1.72
82.785	27.568	4.38	38.98	35.52	37.1	1.0	0.9	0.001	0.0	0.0	0.0	w085_GPS	1.51	1.34
82.095	28.01	3.42	35.25	34.7	33.52	0.9	0.9	0.001	0.0	0.0	0.0	w086_GPS	1.39	1.34
81.116	28.613	8.62	35.89	39.99	34.42	1.5	1.5	0.001	0.0	0.0	0.0	w087_GPS	2.09	2.0
86.726	27.686	7.53	28.6	38.48	23.89	1.81	1.27	0.001	0.0	0.0	0.0	w088_GPS	2.43	1.75
80.148	28.963	5.71	35.43	37.18	34.23	1.0	0.8	0.001	0.0	0.0	0.0	w089_GPS	1.51	1.22
82.347	28.249	6.5	38.73	37.77	36.93	0.9	0.9	0.001	0.0	0.0	0.0	w090_GPS	1.39	1.34
81.575	28.134	7.36	38.61	38.51	37.07	1.0	0.9	0.001	0.0	0.0	0.0	w091_GPS	1.51	1.34
85.398	27.575	8.88	37.42	39.8	34.75	1.0	0.9	0.001	0.0	0.0	0.0	w092_GPS	1.51	1.34
85.222	28.015	8.62	31.25	39.58	28.62	1.0	0.9	0.001	0.0	0.0	0.0	w093_GPS	1.51	1.34
80.721	29.527	4.64	31.97	36.11	30.55	0.9	0.8	0.001	0.0	0.0	0.0	w094_GPS	1.39	1.22
80.636	29.012	6.07	38.02	37.46	36.66	0.9	0.9	0.001	0.0	0.0	0.0	w095_GPS	1.39	1.34
81.634	28.583	4.09	35.16	35.08	33.76	0.9	0.9	0.001	0.0	0.0	0.0	w096_GPS	1.39	1.34
81.826	29.967	3.38	26.27	35.69	25.84	1.2	1.0	0.001	0.0	0.0	0.0	w098_GPS	1.75	1.45
81.691	28.407	7.16	37.89	38.49	36.27	0.9	0.9	0.001	0.0	0.0	0.0	w099_GPS	1.39	1.34
85.329	28.171	7.21	31.19	38.17	28.51	1.0	1.0	0.001	0.0	0.0	0.0	w100_GPS	1.51	1.45
88.91	27.49	9.93	28.02	40.7	24.3	2.8	1.9	0.001	0.0	0.0	0.0	w104_GPS	3.43	2.41
84.43	27.678	6.27	37.44	37.26	35.06	2.22	1.47	0.001	0.0	0.0	0.0	w105_GPS	2.85	1.97
85.925	26.711	8.95	38.52	39.79	35.74	2.53	1.48	0.001	0.0	0.0	0.0	w108_GPS	3.17	1.98
87.577	29.118	11.76	25.56	42.71	22.13	2.3	1.4	0.001	0.0	0.0	0.0	w111_GPS	2.93	1.89
86.02	28.3	9.66	24.23	40.62	21.33	2.4	1.4	0.001	0.0	0.0	0.0	w115_GPS	3.04	1.89
83.978	28.199	6.8	36.29	37.83	34.03	2.22	1.48	0.001	0.0	0.0	0.0	w116_GPS	2.85	1.98
82.573	28.063	2.19	35.14	33.29	33.31	2.25	1.51	0.001	0.0	0.0	0.0	w117_GPS	2.88	2.01
85.21	29.44	3.07	24.94	34.1	22.22	2.3	1.2	0.001	0.0	0.0	0.0	w118_GPS	2.93	1.68
83.554	27.874	5.29	35.65	36.27	33.54	2.15	1.45	0.001	0.0	0.0	0.0	w121_GPS	2.78	1.94
102.797	24.882	-3.35	-12.12	25.88	-19.97	0.84	0.83	-0.003	0.0	0.0	0.0	w122_GPS	1.32	1.25
100.201	40.984	0.61	1.53	31.33	-6.12	0.54	0.54	0.048	0.0	0.0	0.0	w124_GPS	0.93	0.89
95.286	22.049	-1.74	19.89	28.02	14.65	1.12	0.63	0.003	0.0	0.0	0.0	w125_GPS	1.66	1.01
105.414	28.872	3.84	-1.84	32.94	-10.17	0.64	0.64	-0.042	0.0	0.0	0.0	w126_GPS	1.06	1.02
75.234	37.775	-6.9	22.37	24.99	22.64	0.41	0.41	-0.024	0.0	0.0	0.0	w130_GPS	0.74	0.72
79.21	41.202	-1.12	15.8	30.43	14.97	0.41	0.41	-0.027	0.0	0.0	0.0	w131_GPS	0.74	0.72
100.255	25.608	-1.52	-10.32	27.97	-17.19	0.51	0.51	-0.019	0.0	0.0	0.0	w132_GPS	0.89	0.85
101.774	36.601	6.98	2.63	37.24	-5.18	0.51	0.51	-0.004	0.0	0.0	0.0	w133_GPS	0.89	0.85
96.535	22.06	-4.5	1.78	23.92	-4.22	1.29	1.39	0.002	0.0	0.0	0.0	w134_GPS	1.85	1.88
94.508	24.868	-1.32	24.4	28.69	19.07	0.2	0.2	0.009	0.0	0.0	0.0	w135_GPS	0.42	0.41
94.36	25.109	0.22	24.22	30.31	18.93	0.29	0.24	0.006	0.0	0.0	0.0	w137_GPS	0.57	0.47
94.29	24.258	-1.56	24.0	28.2	18.88	0.4	0.34	0.005	0.0	0.0	0.0	w138_GPS	0.73	0.62
94.199	25.652	5.3	29.01	35.45	23.72	0.6	0.55	0.002	0.0	0.0	0.0	w139_GPS	1.01	0.91
94.146	24.384	-0.68	24.1	29.37	18.96	0.5	0.44	0.004	0.0	0.0	0.0	w140_GPS	0.87	0.76
94.035	25.718	7.1	29.4	37.29	24.16	0.62	0.55	0.002	0.0	0.0	0.0	w141_GPS	1.03	0.91
94.013	25.261	0.48	27.18	30.61	21.98	0.22	0.2	0.007	0.0	0.0	0.0	w142_GPS	0.45	0.41
