Lon,Lat,Stat,Num
93.59,35.42,J376_GPS,4
94.06,35.62,J377_GPS,4
94.1,35.71,J379_GPS,4
94.36,35.87,J380_GPS,5
94.63,31.59,J382_GPS,5
94.8,35.92,J383_GPS,5
94.75,34.92,J384_GPS,4
95.23,35.74,J385_GPS,5
95.37,33.83,J386_GPS,3
95.48,31.45,J387_GPS,3
95.81,30.75,J388_GPS,5
96.1,29.75,J389_GPS,7
96.41,31.49,J390_GPS,5
96.42,35.73,J391_GPS,5
96.89,30.06,J393_GPS,7
97.05,28.45,J394_GPS,5
97.18,29.28,J395_GPS,5
97.18,33.71,J396_GPS,5
97.5,34.02,J399_GPS,5
97.96,34.4,J400_GPS,5
97.96,35.5,J401_GPS,5
98.23,31.51,J402_GPS,5
98.62,32.38,J403_GPS,5
98.6,35.02,J404_GPS,5
98.87,35.13,J405_GPS,5
99.2,34.27,J406_GPS,5
99.22,35.36,J407_GPS,5
104.27,32.76,J418_GPS,3
98.32,33.05,J420_GPS,5
98.59,31.87,J421_GPS,5
97.51,29.96,J423_GPS,5
97.1,30.55,J424_GPS,5
97.34,30.81,J425_GPS,4
97.78,31.37,J426_GPS,5
92.35,33.95,J427_GPS,5
108.09,35.06,JB08_GPS,4
106.68,33.12,JB23_GPS,6
106.03,30.8,JB24_GPS,6
106.67,26.42,JB25_GPS,6
106.83,22.11,JB26_GPS,6
105.38,35.14,JB27_GPS,6
95.8,40.51,JB28_GPS,6
94.87,36.43,JB30_GPS,6
93.41,38.81,JB31_GPS,6
90.98,38.59,JB32_GPS,6
103.89,33.28,JB33_GPS,6
102.31,31.71,JB34_GPS,6
101.5,30.49,JB35_GPS,6
103.53,28.84,JB36_GPS,8
101.51,27.42,JB37_GPS,5
100.17,26.88,JB38_GPS,6
101.05,22.74,JB39_GPS,8
100.28,29.99,JB40_GPS,6
98.5,25.02,JB41_GPS,6
99.92,22.55,JB42_GPS,6
85.54,38.08,JB46_GPS,6
96.99,33.0,JB49_GPS,6
96.87,29.39,JB50_GPS,6
93.05,35.09,JB51_GPS,6
91.98,32.99,JB52_GPS,6
87.77,31.89,JB53_GPS,6
86.97,28.39,JB54_GPS,6
79.58,35.46,JB55_GPS,6
79.8,32.43,JB56_GPS,6
82.19,29.28,JMLA_GPS,6
83.74,28.81,JMSM_GPS,6
85.06,30.73,JRGR_GPS,6
85.28,27.8,KKN4_GPS,6
83.6,27.77,KLDN_GPS,6
102.17,19.9,LALB_GPS,5
104.98,18.19,LALX_GPS,5
97.45,25.43,MMMZ_GPS,5
97.77,20.9,MMNS_GPS,5
90.96,30.77,NCRS_GPS,5
122.63,43.3,NMAG_GPS,1
101.68,39.21,NMAY_GPS,2
120.11,43.86,NMAL_GPS,1
105.67,38.81,NMAZ_GPS,5
110.02,40.6,NMBT_GPS,2
116.96,45.51,NMDW_GPS,4
111.94,43.63,NMEL_GPS,2
111.25,40.26,NMTK_GPS,2
106.84,39.66,NMWH_GPS,4
108.07,41.3,NMWJ_GPS,3
122.03,46.04,NMWL_GPS,1
107.06,41.08,NMWT_GPS,1
115.98,42.23,NMZL_GPS,1
81.6,28.12,NPGJ_GPS,6
105.65,36.55,NXHY_GPS,5
106.27,38.49,NXYC_GPS,5
105.24,37.59,NXZW_GPS,5
87.39,26.87,ODRE_GPS,6
100.74,32.93,QHBM_GPS,4
98.1,36.3,QHDL_GPS,5
100.13,37.33,QHGC_GPS,5
94.77,36.15,QHGE_GPS,5
93.33,38.74,QHLH_GPS,5
98.21,34.92,QHMD_GPS,5
101.4,37.47,QHME_GPS,5
100.25,34.48,QHMQ_GPS,5
90.8,38.48,QHMY_GPS,5
102.01,35.52,QHTR_GPS,5
106.74,31.84,SCBZ_GPS,5
101.12,30.98,SCDF_GPS,4
105.85,32.44,SCGY_GPS,5
100.02,31.61,SCGZ_GPS,4
101.5,29.01,SCJL_GPS,5
104.52,28.18,SCJU_GPS,5
100.67,31.39,SCLH_GPS,4
101.28,27.93,SCML_GPS,3
102.17,28.33,SCMN_GPS,5
105.88,30.98,SCNC_GPS,5
102.72,27.06,SCNN_GPS,5
102.35,29.23,SCSM_GPS,5
105.56,30.51,SCSN_GPS,5
102.77,30.07,SCTQ_GPS,5
99.8,28.94,SCXC_GPS,5
102.37,31.0,SCXJ_GPS,4
102.51,28.65,SCYX_GPS,5
101.51,27.43,SCYY_GPS,4
83.94,28.26,SRNK_GPS,6
75.23,37.77,TASH_GPS,10
87.71,27.35,TPLJ_GPS,6
79.21,41.2,WUSH_GPS,10
108.99,34.18,XIAA_GPS,1
100.25,25.61,XIAG_GPS,7
88.13,47.86,XJAL_GPS,4
78.77,39.81,XJBC_GPS,5
86.86,47.69,XJBE_GPS,4
83.72,42.83,XJBY_GPS,5
84.89,44.31,XJDS_GPS,5
89.54,47.0,XJFY_GPS,3
79.05,37.16,XJHT_GPS,5
94.34,42.85,XJJJ_GPS,5
82.98,41.73,XJKC_GPS,5
86.19,41.79,XJKE_GPS,6
84.91,45.61,XJKL_GPS,3
90.3,43.81,XJML_GPS,5
90.98,46.15,XJQH_GPS,4
85.53,38.12,XJQM_GPS,5
86.11,44.21,XJSH_GPS,5
90.26,42.89,XJSS_GPS,7
82.88,46.82,XJTC_GPS,4
83.66,38.97,XJTZ_GPS,4
86.72,42.92,XJWL_GPS,5
81.0,44.96,XJWQ_GPS,5
83.26,43.4,XJXY_GPS,6
81.53,43.97,XJYN_GPS,5
81.97,36.43,XJYT_GPS,5
80.36,42.68,XJZS_GPS,5
101.77,36.6,XNIN_GPS,7
87.18,29.27,XZAR_GPS,5
81.43,30.84,XZBG_GPS,5
97.17,31.14,XZCD_GPS,5
97.47,28.66,XZCY_GPS,5
80.11,32.52,XZGE_GPS,5
92.11,31.49,XZNQ_GPS,5
88.87,29.25,XZRK_GPS,8
79.72,33.39,XZRT_GPS,5
88.91,27.44,XZYD_GPS,5
84.16,29.68,XZZB_GPS,5
107.44,37.78,YANC_GPS,6
84.04,29.53,YARE_GPS,6
101.49,25.05,YNCX_GPS,5
103.18,26.11,YNDC_GPS,9
99.39,23.55,YNGM_GPS,9
100.88,24.44,YNJD_GPS,5
99.95,22.56,YNLA_GPS,5
100.08,23.87,YNLC_GPS,5
100.03,26.7,YNLJ_GPS,5
101.67,23.42,YNMJ_GPS,5
103.38,24.4,YNML_GPS,5
103.4,23.36,YNMZ_GPS,5
97.85,24.0,YNRL_GPS,5
99.19,24.71,YNSD_GPS,5
98.44,24.95,YNTC_GPS,5
104.25,23.41,YNWS_GPS,3
101.91,24.1,YNXP_GPS,5
101.86,25.69,YNYM_GPS,5
100.75,26.68,YNYS_GPS,5
99.7,27.82,YNZD_GPS,5
86.94,28.36,ZHXZ_GPS,7
56.112,21.186,YIBL_GPS,1
45.645,40.099,AKH0_GNS,3
44.679,39.84,ARA4_GNS,4
43.782,41.121,BAV0_GNS,8
44.287,40.381,BUR0_GNS,6
44.276,40.736,CHO0_GNS,6
45.094,40.92,ENO0_GNS,4
45.209,40.198,ERA0_GNS,5
44.81,40.16,GEG0_GNS,7
44.657,40.101,KAR0_GNS,4
44.575,39.881,KHO0_GNS,3
44.19,41.185,KIZ0_GNS,6
44.091,40.178,MET0_GNS,6
44.593,41.055,ODZ0_GNS,5
44.55,40.84,PAM0_GNS,5
44.718,40.52,RAZ0_GNS,4
43.951,40.108,SA10_GNS,8
43.807,40.097,SA20_GNS,8
44.528,40.753,SHA0_GNS,4
45.686,40.117,SUB0_GNS,3
45.055,40.307,TSA0_GNS,3
45.908,40.204,ZOD0_GNS,3
45.367,40.114,ZOL0_GNS,3
29.681,40.362,DERB_GPS,4
351.381,33.162,SALA_GPS,3
44.59399,37.71034,ESEN_GPS,1
44.57389,37.30515,SEMD_GVA,2
44.49434,39.8683,ARLK_GPS,1
44.27337,37.57677,YOVA_GPS,1
44.12489,39.95289,IGDR_GPS,1
44.08558,40.28571,ARUC_GPS,4
44.03872,38.65533,OZLP_GPS,1
44.03809,38.05403,BSKL_GPS,1
44.01825,39.9292,IGIR_GPS,3
43.98868,38.65732,OZAL_GPS,4
43.67463,39.55879,DYDN_GPS,1
43.66118,40.08017,TZLC_GPS,1
43.63264,40.74238,AKYK_GPS,1
43.58468,37.26364,CKRC_GPS,1
43.41679,40.37823,DIGO_GPS,1
43.34671,40.8622,ARPC_GPS,1
43.3217,40.99244,CKSU_GPS,1
43.305,39.05975,ERCS_GPS,1
43.28292,38.56535,VAAN_GPS,3
43.18629,41.29482,ACIL_GPS,1
43.1398,41.08865,CILD_GPS,1
43.10967,40.09862,KAGI_GPS,1
43.06167,40.58126,KARS_GVA,2
43.06069,38.00735,CATK_GPS,4
43.0117,40.22046,KTKN_GPS,1
42.95375,41.20127,BORK_GPS,1
42.81071,41.39411,SYTR_GPS,1
42.76723,39.5541,TUTK_GPS,1
42.73492,41.47965,POSO_GPS,1
42.69906,41.11126,ARDH_GPS,4
42.66919,40.34834,SKM1_GPS,1
42.62339,40.78711,GOLE_GPS,1
42.61229,41.5501,CNKY_GPS,1
42.54057,39.1459,MLZ1_GPS,3
42.48981,41.28602,AKOY_GPS,1
42.39778,37.23156,SLOP_GPS,1
42.35008,40.56137,SNKY_GPS,1
42.31403,39.06658,BLNK_GVA,1
42.29046,38.5295,TVAN_GPS,6
42.27931,40.24662,KRUG_GPS,1
42.22241,41.28165,SAVS_GPS,1
42.1867,37.76101,ERUH_GPS,1
42.16733,40.04165,HORS_GPS,4
42.14155,39.33867,KRCB_GPS,1
42.02248,39.78806,CTLR_GPS,1
41.93557,37.93191,SIRT_GPS,4
41.86556,40.3321,NARM_GPS,1
41.84292,37.34966,IDIL_GPS,1
41.77701,41.26802,BORC_GPS,3
41.69882,37.90845,KURT_GPS,1
41.69579,39.36879,HINI_GPS,4
41.68113,39.98204,PASI_GPS,1
41.67638,39.41181,KATL_GPS,1
41.54755,40.53128,UDER_GPS,4
41.53858,40.96114,SGOL_GPS,1
41.5324,40.53013,UZDE_GPS,1
41.52195,38.7949,MUSG_GPS,1
41.50487,40.26683,TSBS_GPS,1
41.50354,38.182,KZLK_GPS,1
41.43782,37.71087,HSKF_GPS,1
41.31818,41.35997,ARHV_GPS,1
41.19918,37.1455,KELI_GPS,1
41.15735,37.99127,BATM_GPS,1
41.02926,39.30056,KRLV_GPS,2
41.02366,38.49139,KULP_GPS,1
40.97632,40.241,TOPR_GPS,1
40.96994,39.61828,CAAT_GPS,1
40.94428,41.11387,PAZA_GPS,1
40.94287,40.89652,MYDN_GPS,1
40.91207,38.13968,ORCL_GPS,1
40.83061,39.93771,CYKY_GPS,1
40.59663,40.74383,IKIZ_GPS,1
40.51987,40.03853,KOOP_GPS,1
40.51001,41.02776,RIZ1_GPS,1
40.50078,38.88546,BING_GKO,6
40.442,38.04625,MRMR_GPS,1
40.36456,39.32392,KIGI_GPS,1
40.29847,40.29647,YECE_GPS,1
40.26902,37.34312,TPBG_GPS,1
40.25837,40.45413,CGDL_GPS,1
40.24447,40.93487,OFOF_GPS,1
40.19144,40.25015,BAYB_GPS,4
40.18749,37.95442,DIYB_2PS,3
40.15324,39.84984,GOZE_GPS,1
40.02847,36.87363,EVRP_GPS,1
39.85349,39.59078,MUTU_GPS,3
39.83708,40.58774,YGDR_GPS,1
39.83498,37.5262,HISA_GPS,1
39.81722,39.17894,NZMY_GPS,1
39.80535,38.28858,ERGA_GPS,1
39.79415,40.19915,ORNS_GPS,1
39.74437,41.00214,TRBZ_GPS,1
39.73792,39.9718,CAMR_GPS,1
39.71149,41.00541,TRBN_GPS,3
39.69704,39.70786,ERZ2_GPS,1
39.61472,40.83748,MACK_GPS,1
39.50607,39.74567,ERZI_GPS,4
39.42038,40.15072,KLKT_GPS,3
39.35158,41.0648,KLKY_GPS,1
39.33766,37.22071,DAGY_GPS,1
39.32927,37.7524,SIVE_GPS,3
39.31395,40.5507,TORL_GPS,1
39.29927,38.20676,CUNG_GPS,1
39.22462,39.37135,OVCK_GPS,1
39.03192,37.55216,ARPA_GPS,1
39.01811,40.50542,TRUL_GPS,1
38.99084,40.74244,GNYZ_GPS,1
38.97844,39.74535,KEMA_GPS,1
38.90435,36.70598,AKKL_GPS,1
38.84852,37.16559,URFA_GPS,1
38.81662,36.92227,GBKL_GPS,1
38.80593,38.40672,GULE_GPS,1
38.8022,40.99921,TRBL_GPS,1
38.79868,40.34507,ALUC_GPS,1
38.6969,38.80471,KEBA_GPS,1
38.68898,39.95926,ALTK_GPS,1
38.59138,39.14661,DUTC_GPS,1
38.56945,37.33301,KPLN_GPS,1
38.51517,39.6143,ILIC_GPS,3
38.48606,37.55641,YBAG_GPS,1
38.46055,40.73581,DERE_GPS,1
38.4468,40.33905,SEB3_GPS,1
38.42659,40.90173,GIRE_GPS,1
38.3995,37.17774,AKMA_GPS,1
38.39381,38.3585,MALA_GPS,1
38.35478,36.91105,MURS_GPS,1
38.34906,40.5095,TAMD_GPS,1
38.30148,38.04802,CELI_GPS,1
38.2447,38.97364,GOCE_GPS,1
38.21689,38.3377,MALY_GPS,3
38.10411,39.85425,DURC_GPS,1
38.10388,39.39432,DIVR_GPS,3
38.09584,40.72826,KOVL_GPS,1
38.00913,36.83305,KARK_GPS,1
37.96676,39.18483,MRSL_GPS,1
37.95344,38.3752,AKCD_GPS,1
37.91246,38.80837,HEKI_GPS,1
37.89416,40.95034,ORDU_GPS,1
37.84115,40.48013,YGKC_GPS,1
37.72774,40.0523,KRBL_GPS,1
37.62619,37.30794,YVZE_GPS,1
37.61474,40.62802,GOLK_GPS,1
37.55638,39.84854,CANO_GPS,1
37.54865,40.22128,DOSA_GPS,3
37.48475,41.04553,FASA_GPS,3
37.42334,37.96869,NRHK_GPS,1
37.33545,41.11403,UNYE_GPS,1
37.31564,36.99223,KZHI_GPS,1
37.30787,38.71735,GURU_GPS,3
37.30598,37.02416,KZH1_GPS,2
37.21144,39.02873,AVSR_GPS,1
37.16111,37.41711,NARL_GPS,1
37.09462,40.05325,OCIK_GPS,1
36.99748,40.61848,NIKS_GPS,1
36.92852,36.89513,MUSA_GPS,3
36.91442,38.42548,TANR_GPS,1
36.90376,39.20246,KURK_GPS,1
36.89217,39.79694,SVAS_GPS,2
36.84521,38.09242,CRDK_GPS,1
36.82635,39.52331,SRDM_GPS,1
36.77261,40.0374,CRCR_GPS,1
36.69731,37.76148,SUCT_GPS,2
36.66916,41.22045,CRSB_GPS,1
36.63746,40.93667,AYCK_GPS,1
36.55714,40.33105,TOKA_GPS,5
36.52059,38.44748,SNCK_GPS,2
36.51819,38.05689,ORTP_GPS,1
36.28866,40.76076,CAYY_GPS,1
36.22087,38.2606,TUFA_GPS,5
36.19615,39.81666,YAVU_GPS,1
36.08084,39.18513,GEME_GPS,3
35.9892,41.09312,KAVK_GPS,1
35.93183,39.44119,SZIR_GPS,1
35.89635,37.77106,AKYA_GPS,2
35.88127,38.87002,BUNY_GPS,2
35.84499,41.59381,KSCU_GPS,1
35.83945,37.05454,CEYH_GPS,3
35.82549,38.45513,TOMA_GPS,2
35.82141,38.2055,BAKI_GPS,1
35.82071,40.15785,YLTP_GPS,1
35.78882,39.67478,OLKZ_GPS,1
35.70486,41.30833,KLLK_GPS,1
35.65699,39.33854,ATEK_GPS,2
35.63904,40.90387,HAVZ_GPS,1
35.63177,37.85107,MANS_GPS,3
35.60356,40.47108,GYNC_GPS,2
35.55487,38.66535,ALID_GPS,1
35.53742,37.14078,SRC1_GPS,1
35.52446,38.70837,KAYS_GPS,3
35.46162,41.17573,VEZK_GPS,1
35.41835,41.68174,YKEN_GPS,1
35.41015,38.07273,YAHY_GPS,1
35.39182,39.44733,KAPI_GPS,1
35.36931,37.56012,KBSK_GPS,3
35.31591,40.66639,GKCB_GPS,3
35.26697,40.27244,ORTK_GPS,2
35.2551,39.19361,BOGZ_GPS,3
35.19406,38.57064,SUBS_GPS,1
35.11668,41.39503,DRGN_GPS,1
35.11299,40.94944,GHAC_GPS,3
35.1046,38.24207,ARAP_GPS,2
35.08672,38.90348,HIMM_GPS,1
35.03164,39.5234,BTTL_GPS,2
35.00667,39.96485,DRCI_GPS,1
34.96381,37.77881,BRCK_GPS,2
34.92742,41.12599,KAML_GPS,1
34.9158,40.7735,LCIN_GPS,1
34.87999,41.6676,HDRL_GPS,1
34.86091,40.46285,KDKR_GPS,1
34.84472,39.83145,YOZ1_GPS,2
34.81386,40.14543,ALAC_GPS,3
34.79788,39.78109,YZGT_GPS,2
34.7428,38.41344,DERK_GPS,1
34.73172,38.00031,AKTS_GPS,2
34.71117,38.71245,SLSR_GPS,2
34.70294,38.61657,NEVS_GPS,3
34.68647,37.52535,CFTH_GPS,2
34.59256,37.96101,NGDE_GPS,2
34.56769,38.93013,HACI_GPS,1
34.5414,41.87543,AYAN_GPS,1
34.47745,37.78253,SLKY_GPS,2
34.45853,40.72319,ISKL_GPS,1
34.44844,41.0683,KARG_GPS,1
34.42837,39.88156,SGTY_GPS,1
34.36371,41.24358,BSKO_GPS,1
34.35056,38.28563,GUZY_GPS,1
34.3262,41.93694,TURK_GPS,1
34.29633,38.57919,KRKV_GPS,2
34.25722,37.37681,KSRY_GPS,2
34.25604,37.517,BOZD_GPS,1
34.20212,40.89542,DGCT_GPS,1
34.19283,41.5912,TASK_GPS,1
34.17272,39.07389,IGDE_GPS,1
34.13937,40.3168,TKLL_GPS,1
34.13075,39.31179,COGU_GPS,1
34.10102,38.92583,ORTA_GPS,1
34.05538,41.07235,TOSY_GPS,1
34.04319,38.04698,ALHK_GPS,2
34.02752,39.54464,YAKU_GPS,1
33.99815,38.37039,AKSR_GPS,3
33.99056,37.78647,KRYL_GPS,1
33.97706,41.28587,AKKY_GPS,1
33.95377,40.70048,IKON_GPS,1
33.94368,36.3698,SLFK_GPS,2
33.89828,38.29484,KSKN_GPS,1
33.84295,39.08423,UZUN_GPS,2
33.83614,38.41151,ACHY_GPS,1
33.83597,36.28148,TSCU_GPS,1
33.81797,41.66898,DVKN_GPS,1
33.81183,41.42894,KAST_GPS,1
33.76777,41.97697,INE2_GPS,2
33.70732,39.34718,KAMA_GPS,1
33.70299,37.36634,AYRN_GPS,2
33.66823,38.04993,KOLU_GPS,2
33.66776,40.90451,ILGZ_2PS,1
33.64486,41.8054,KURE_GPS,1
33.62856,36.56355,SARI_GPS,1
33.62159,39.63064,CAL1_GPS,1
33.60481,38.95104,SERE_GPS,2
33.59352,37.72483,KRPN_GPS,1
33.52693,37.71467,KAPN_GPS,1
33.46464,36.65123,KELC_GPS,1
33.42107,41.99898,DGYT_GPS,1
33.39477,36.32001,GLNR_GPS,1
33.3834,40.7436,HCHS_GPS,1
33.3147,36.15181,AYDI_GPS,2
33.30667,41.24833,ARAC_2PS,1
33.28397,41.66508,AZDA_GPS,1
33.28395,38.1982,OKLV_GPS,1
33.27633,37.90478,BSGL_GPS,1
33.22837,37.09142,OKZY_GPS,1
33.17982,41.4674,SELA_2PS,1
33.17143,39.49883,BALA_GPS,1
33.06536,39.0791,KLUU_GPS,3
33.03202,40.83425,ATKA_GCE,1
33.00963,38.90111,TAVS_GPS,2
33.00649,36.903,BAYK_GPS,1
32.94027,36.09618,BOZ2_GPS,1
32.92189,41.86401,CIDE_GIZ,1
32.91573,36.61893,ERME_GPS,1
32.876,41.07786,KRAC_GPS,1
32.8738,41.3034,ALRN_GPS,1
32.80308,36.02496,ANMR_GPS,2
32.75995,38.27688,OLME_GPS,2
32.72992,37.95239,SUTC_GPS,1
32.71298,39.12965,BURU_GPS,1
32.69392,41.31073,SAFR_GDU,1
32.686,40.76621,KRTS_GPS,1
32.67277,40.92572,KITE_GPS,1
32.60985,37.3261,DNEK_GPS,1
32.60457,40.65967,KVBS_GPS,1
32.53271,41.52093,ULUS_GPS,1
32.5179,39.43105,HAYM_GPS,1
32.4541,41.08853,KLTP_GPS,1
32.43535,40.72294,KVCK_GPS,1
32.42311,40.50455,CAML_GDU,1
32.41891,40.92718,IMCI_GPS,1
32.39168,41.74432,AMS2_GPS,1
32.38601,36.96095,BYRL_GPS,2
32.37415,41.68975,BART_GDU,1
32.34466,38.90569,SLKL_GPS,1
32.32084,37.59578,HTSR_GPS,1
32.30488,41.14349,HSRK_GPS,1
32.28137,39.63274,KUCU_GIZ,1
32.27773,36.73172,CMAL_GPS,1
32.27556,38.50668,KLKS_GPS,1
32.26279,40.84982,NLD2_GPS,1
32.26119,41.10515,CMYN_GPS,1
32.17935,40.78798,GE03_GPS,2
32.16739,41.27736,BODA_GPS,1
32.15484,40.80288,GE11_GPS,2
32.12149,40.66331,BORM_GDU,1
32.0987,40.7721,YETP_GPS,2
32.09852,40.6544,DRTD_GPS,2
32.0817,38.08532,KZLU_GPS,1
32.07098,40.86334,KTAS_GPS,1
32.06287,40.982,MNGN_GDU,2
32.06052,41.09843,DVLG_GPS,1
32.05157,40.79699,YE03_GPS,2
32.02208,39.77011,PLTL_GPS,1
31.9687,37.91396,DRBN_GPS,1
31.95609,40.25569,TEKE_GPS,1
31.94039,40.82092,POST_GPS,1
31.90349,41.18092,DEVR_GDU,1
31.86587,37.30388,MDNL_GPS,1
31.84453,40.93273,ELMN_GPS,1
31.83902,40.00534,KRB1_GPS,1
31.83452,40.40026,KIBR_GDU,1
31.80971,38.47826,KNDL_GPS,1
31.7875,37.04772,AKSI_GPS,5
31.68983,40.87569,YEGO_GDU,2
31.68918,39.14103,CLTK_GIZ,1
31.65406,40.65433,SEBN_GPS,1
31.51946,40.65837,KEND_GPS,2
31.47852,40.57981,ARDC_GDU,1
31.45656,39.84719,MIHH_GDU,1
31.44293,37.43598,KAYA_GPS,4
31.41678,41.20058,ALAP_GDU,1
31.33615,40.75708,KAYN_GPS,2
31.26107,40.60433,ABNT_GDU,2
31.23985,40.51727,MUDR_GPS,1
31.23201,39.51101,KYM2_GPS,1
31.1979,41.04456,AKKO_GDU,1
31.19416,37.16913,BSKN_GPS,1
31.16259,39.20068,YSUF_GPS,1
31.1207,38.97315,EMRD_GSU,1
31.04205,39.86137,AKBA_GIZ,1
30.98442,38.32592,KMDL_GSU,1
30.94008,37.13367,CMKY_GPS,1
30.89875,40.66319,DKMN_GDU,1
30.85305,37.87621,EGDR_GPS,1
30.77387,40.39284,GNUK_GPS,1
30.74541,38.99971,ALYT_GPS,1
30.71399,40.82843,HENJ_GPS,2
30.67239,40.57189,BEL2_GPS,2
30.61216,40.6446,KTO2_GPS,1
30.45336,40.35061,SEYH_GDU,2
30.38178,39.43812,TRM2_GPS,1
30.3253,39.84484,CKHS_GIZ,1
30.3252,40.61163,SEFI_GDU,3
30.30341,40.78522,KAZI_GDU,3
30.29356,41.04825,KANR_GDU,2
30.22679,38.83159,AKOR_GPS,1
30.1196,39.06288,ALTN_GPS,1
30.09845,37.49403,KOZU_GPS,1
30.09592,36.4908,BGBL_GPS,1
30.02036,40.44333,MEKC_GPS,2
29.97311,41.03354,AKCO_GDU,2
29.95589,36.26218,GRSS_GPS,1
29.8233,39.16571,BZRG_GIZ,1
29.81769,37.28464,HYKY_GPS,1
29.80409,40.70504,GLC2_GPS,1
29.78279,38.73328,BANZ_GPS,2
29.71145,38.4584,SVSL_GPS,4
29.65154,36.4949,SNBL_GPS,1
29.53799,39.75009,CITA_GIZ,1
29.42032,38.63551,DDTP_GPS,1
29.41775,36.98351,IBCK_GPS,1
29.41596,39.04027,ESGZ_GPS,2
29.36246,41.01709,KRDM_GIZ,2
29.27812,40.6619,YLVB_GPS,1
29.07425,41.15974,ISTM_GPS,1
29.05091,41.0926,SRYR_GIZ,1
29.00344,37.18702,KZLR_GPS,4
28.95696,39.41719,DAGA_GPS,2
28.91353,38.76518,SELE_GPS,2
28.88591,37.80418,BAB2_GPS,1
28.86042,38.02062,BULD_GPS,2
28.85396,39.74877,BEPI_GIZ,1
28.74456,37.31867,DMCL_GPS,1
28.54848,37.87352,ASTP_GPS,1
28.50623,39.37055,BDGI_GIZ,1
28.48471,38.74628,BRLU_GPS,1
28.4209,38.73478,KOPR_GPS,2
28.398,36.83689,AKSZ_GPS,1
28.32898,36.89665,BLDG_GPS,1
28.2773,38.97386,GORD_GPS,2
28.22466,38.53942,DRSL_GPS,1
28.22013,38.98418,KROG_GPS,1
28.20095,37.7806,YNPZ_GPS,1
28.15749,41.24893,CRKY_GIZ,1
28.14316,39.38293,BGDC_GIZ,1
28.09184,37.34917,KCTP_GPS,1
28.08588,39.91835,SUSU_GPS,2
28.02975,38.20004,ODMS_GPS,1
28.02371,41.88897,IGNE_GPS,1
27.97564,38.71217,GOMA_GPS,1
27.97494,40.34865,BAN1_GPS,4
27.92769,38.75666,GOM2_GPS,1
27.91242,40.33545,MRNS_GIZ,1
27.86301,38.48478,AKCP_GPS,2
27.86105,41.45117,YUVA_GIZ,1
27.85023,37.85485,AYDN_GPS,1
27.81341,37.6976,CAKI_GPS,1
27.77562,38.05631,TIRE_GPS,2
27.76084,38.4926,TRTL_GPS,1
27.70694,40.03276,GONE_GPS,2
27.67468,38.67741,HALJ_GPS,2
27.66037,37.39535,SLMY_GPS,1
27.63949,38.34579,CALI_GPS,1
27.5703,37.65424,TRZL_GPS,1
27.54598,41.30783,BKRS_GIZ,1
27.46139,37.79027,SOK2_GPS,1
27.46103,40.9565,NUSR_GPS,1
27.4552,38.56714,MNSA_GPS,2
27.40058,37.01856,BDRM_GPS,1
27.36997,41.93174,DRKY_GPS,1
27.35784,39.04925,OYKD_GPS,1
27.33924,37.4768,BAF1_GPS,1
27.29207,40.78526,BULG_GPS,1
27.22919,40.4433,BZTP_GIZ,1
27.21076,38.93518,YUNT_GPS,1
27.17979,37.6281,DOG1_GPS,1
27.16516,38.59659,GOKT_GPS,2
27.12693,38.20919,KNRL_GPS,1
27.12689,38.49297,YAM2_GPS,2
27.08363,40.64152,SRKY_GPS,1
27.02078,40.00651,KCKR_GPS,1
26.9975,38.0675,GMDR_GPS,1
26.82074,38.20653,SFRH_GUR,1
26.80852,41.36121,KRSH_GPS,1
26.79439,40.99227,HEMT_GPS,1
26.75723,41.94772,KCNL_GPS,1
26.71248,38.39272,ARMT_GPS,1
26.6045,39.71489,DEDE_GPS,1
26.60093,41.63357,EDRN_GPS,1
26.59961,38.44057,BLK2_GPS,1
26.49654,38.20466,ZEYT_GUR,1
26.4702,38.67056,KABU_GPS,1
26.45394,40.86892,ESET_GPS,1
26.42414,41.17712,MERI_GPS,1
26.31933,40.25956,KCMN_GGA,4
26.23337,38.28771,CKOY_GPS,1
26.16795,40.69188,CVUS_GPS,4
25.89381,40.23163,GKCD_GPS,1
30.86908,40.58348,DRCN_GPS,2
30.85039,41.0478,KOCL_GPS,1
30.63808,40.76619,HNDK_GPS,1
30.49528,40.40281,TRKL_GPS,1
30.31674,41.02122,KNRC_GPS,1
30.1622,40.51655,PMKV_GPS,1
29.11226,40.49256,GMLK_GPS,1
29.72709,40.44617,IZNK_GPS,1
28.35116,40.20222,KRCY_GPS,1
28.43449,40.0198,MKPS_GPS,1
29.50895,40.06861,NGL2_GPS,1
28.98345,39.90656,ORHN_GPS,1
29.09352,41.17672,BEYK_GPS,2
28.67358,41.30307,TERK_GPS,2
28.50401,41.22542,KESY_GPS,1
29.29245,40.8265,TUZL_GPS,2
35.532,33.323,ARNA_GPS,1
35.496,33.89,B6HF_GPS,1
36.818,32.156,BSHR_GPS,3
35.588,33.742,CHAR_GPS,1
35.748,34.352,ENFE_GPS,1
35.2,30.214,FGFZ_GPS,1
35.829,34.015,FRYA_GPS,2
36.084,34.461,HABT_GPS,1
35.731,33.802,HMNA_GPS,2
35.401,33.641,JIYE_GPS,2
35.579,33.545,JZIN_GPS,2
35.162,33.149,RBDA_GPS,2
35.197,30.202,RSH3_GPS,1
35.91,34.183,TANR_GPS,1
35.809,35.523,TUAB_GPS,2
35.302,33.365,ZARA_GPS,1
